year,candidate,state,fips,battle,number_fo,dummy_fo,population,totalvote,demvote,dempct,turnout,turnout_lag,turnout_change,dummy_fo_lag,dummy_fo_change,dempct_lag,dempct_change
2008,Obama,North Carolina,37153,TRUE,0,0,46028,19327,9713,0.5025612115859985,0.41989658468758145,0.3501076953201488,0.06978888936743266,0,0,0.5209000110626221,-0.018338799476623535
2004,Kerry,North Carolina,37153,FALSE,0,0,45963,16092,8383,0.5209000110626221,0.3501076953201488,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37155,FALSE,1,1,128696,42946,24988,0.5818469524383545,0.3337011251320942,0.3172903586747063,0.016410766457387926,1,0,0.5646765232086182,0.017170429229736328
2008,Obama,North Carolina,37155,TRUE,1,1,128696,40834,23058,0.5646765232086182,0.3172903586747063,0.27116834322139355,0.04612201545331274,0,1,0.5289999842643738,0.035676538944244385
2004,Kerry,North Carolina,37155,FALSE,0,0,124561,33777,17868,0.5289999842643738,0.27116834322139355,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37157,FALSE,0,0,92114,42020,16351,0.38912421464920044,0.45617387150704564,0.4517445773715179,0.004429294135527728,0,0,0.41466400027275085,-0.025539785623550415
2008,Obama,North Carolina,37157,TRUE,0,0,92114,41612,17255,0.41466400027275085,0.4517445773715179,0.40664688168288743,0.04509769568863048,0,0,0.3871999979019165,0.02746400237083435
2004,Kerry,North Carolina,37157,FALSE,0,0,91652,37270,14430,0.3871999979019165,0.40664688168288743,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37159,FALSE,1,1,139739,62312,22650,0.3634933829307556,0.4459170310364322,0.4405355698838549,0.005381461152577316,1,0,0.3799707889556885,-0.01647740602493286
2008,Obama,North Carolina,37159,TRUE,1,1,139739,61560,23391,0.3799707889556885,0.4405355698838549,0.3880074521469996,0.052528117736855284,0,1,0.3240000009536743,0.05597078800201416
2004,Kerry,North Carolina,37159,FALSE,0,0,133116,51650,16735,0.3240000009536743,0.3880074521469996,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37161,FALSE,0,0,63436,28702,9374,0.3265974521636963,0.45245601866448076,0.45273976921621795,-2.83750551737183e-4,1,-1,0.33568939566612244,-0.009091943502426147
2008,Obama,North Carolina,37161,TRUE,1,1,63436,28720,9641,0.33568939566612244,0.45273976921621795,0.3904391983317149,0.062300570884503026,0,1,0.3337000012397766,0.001989394426345825
2004,Kerry,North Carolina,37161,FALSE,0,0,62819,24527,8184,0.3337000012397766,0.3904391983317149,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37163,FALSE,0,0,63437,26174,11566,0.4418888986110687,0.41259832589813517,0.41045446663619023,0.002143859261944936,0,0,0.4545663893222809,-0.012677490711212158
2008,Obama,North Carolina,37163,TRUE,0,0,63437,26038,11836,0.4545663893222809,0.41045446663619023,0.3601618777822744,0.050292588853915854,0,0,0.43369999527931213,0.02086639404296875
2004,Kerry,North Carolina,37163,FALSE,0,0,61775,22249,9649,0.43369999527931213,0.3601618777822744,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37165,FALSE,0,0,36480,14156,8215,0.5803192853927612,0.3880482456140351,0.3897203947368421,-0.0016721491228069985,0,0,0.5733277201652527,0.006991565227508545
2008,Obama,North Carolina,37165,TRUE,0,0,36480,14217,8151,0.5733277201652527,0.3897203947368421,0.3159900216562954,0.0737303730805467,0,0,0.5540000200271606,0.01932770013809204
2004,Kerry,North Carolina,37165,FALSE,0,0,36479,11527,6386,0.5540000200271606,0.3159900216562954,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37167,FALSE,0,0,59685,28717,8431,0.29358917474746704,0.48114266566138897,0.47760743905503894,0.003535226606350028,0,0,0.3114432096481323,-0.017854034900665283
2008,Obama,North Carolina,37167,TRUE,0,0,59685,28506,8878,0.3114432096481323,0.47760743905503894,0.4371352056581748,0.04047223339686412,0,0,0.3003999888896942,0.01104322075843811
2004,Kerry,North Carolina,37167,FALSE,0,0,58252,25464,7650,0.3003999888896942,0.4371352056581748,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37169,FALSE,0,0,46140,21619,6018,0.27836623787879944,0.46855223233636756,0.4712397052449068,-0.002687472908539268,0,0,0.31619369983673096,-0.03782746195793152
2008,Obama,North Carolina,37169,TRUE,0,0,46140,21743,6875,0.31619369983673096,0.4712397052449068,0.4283247742163981,0.04291493102850874,0,0,0.2980000078678131,0.018193691968917847
2004,Kerry,North Carolina,37169,FALSE,0,0,45176,19350,5767,0.2980000078678131,0.4283247742163981,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37171,FALSE,0,0,72388,29470,9112,0.30919578671455383,0.40711167596839254,0.40787147040946015,-7.597944410676072e-4,1,-1,0.3547841012477875,-0.04558831453323364
2008,Obama,North Carolina,37171,TRUE,1,1,72388,29525,10475,0.3547841012477875,0.40787147040946015,0.3612428842504744,0.04662858615898574,0,1,0.3206999897956848,0.03408411145210266
2004,Kerry,North Carolina,37171,FALSE,0,0,71672,25891,8304,0.3206999897956848,0.3612428842504744,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37173,FALSE,0,0,13377,5728,2618,0.4570530652999878,0.4281976526874486,0.4334305150631681,-0.005232862375719516,1,-1,0.48396000266075134,-0.02690693736076355
2008,Obama,North Carolina,37173,TRUE,1,1,13377,5798,2806,0.48396000266075134,0.4334305150631681,0.38329764453961457,0.05013287052355353,0,1,0.48260000348091125,0.0013599991798400879
2004,Kerry,North Carolina,37173,FALSE,0,0,13076,5012,2419,0.48260000348091125,0.38329764453961457,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37175,FALSE,0,0,30155,16763,6826,0.40720635652542114,0.5558945448516001,0.5607361963190184,-0.004841651467418329,0,0,0.43024420738220215,-0.023037850856781006
2008,Obama,North Carolina,37175,TRUE,0,0,30155,16909,7275,0.43024420738220215,0.5607361963190184,0.5297317640618585,0.031004432257159875,0,0,0.3937999904155731,0.03644421696662903
2004,Kerry,North Carolina,37175,FALSE,0,0,29228,15483,6097,0.3937999904155731,0.5297317640618585,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37177,FALSE,0,0,4104,1783,837,0.4694335460662842,0.4344541910331384,0.46539961013645226,-0.03094541910331383,0,0,0.48848170042037964,-0.01904815435409546
2008,Obama,North Carolina,37177,TRUE,0,0,4104,1910,933,0.48848170042037964,0.46539961013645226,0.38318434404445517,0.08221526609199709,0,0,0.4609000086784363,0.02758169174194336
2004,Kerry,North Carolina,37177,FALSE,0,0,4139,1586,731,0.4609000086784363,0.38318434404445517,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37179,FALSE,1,1,193400,94728,32473,0.3428025543689728,0.48980351602895555,0.44513443640124095,0.0446690796277146,0,1,0.3622879087924957,-0.01948535442352295
2008,Obama,North Carolina,37179,TRUE,0,0,193400,86089,31189,0.3622879087924957,0.44513443640124095,0.4020820381221974,0.04305239827904356,0,0,0.2957000136375427,0.066587895154953
2004,Kerry,North Carolina,37179,FALSE,0,0,151198,60794,17974,0.2957000136375427,0.4020820381221974,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37181,FALSE,1,1,42990,20854,13323,0.6388702392578125,0.4850895557106304,0.48548499651081645,-3.954408001860532e-4,0,1,0.6308274865150452,0.008042752742767334
2008,Obama,North Carolina,37181,TRUE,0,0,42990,20871,13166,0.6308274865150452,0.48548499651081645,0.3633028375052245,0.12218215900559193,0,0,0.5600000023841858,0.070827484130859375
2004,Kerry,North Carolina,37181,FALSE,0,0,43066,15646,8762,0.5600000023841858,0.3633028375052245,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37183,FALSE,6,1,868068,486427,267262,0.5494390726089478,0.5603558707382371,0.5094589363966878,0.050896934341549294,1,0,0.5673121809959412,-0.017873108386993408
2008,Obama,North Carolina,37183,TRUE,6,1,868068,442245,250891,0.5673121809959412,0.5094589363966878,0.4802038459676806,0.029255090429007202,1,0,0.489300012588501,0.07801216840744019
2004,Kerry,North Carolina,37183,FALSE,1,1,723095,347233,169909,0.489300012588501,0.4802038459676806,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37185,FALSE,0,0,19530,10162,6978,0.6866758465766907,0.5203277009728623,0.5220174091141833,-0.001689708141320967,0,0,0.695046603679657,-0.008370757102966309
2008,Obama,North Carolina,37185,TRUE,0,0,19530,10195,7086,0.695046603679657,0.5220174091141833,0.40475949878738887,0.11725791032679439,0,0,0.6455000042915344,0.04954659938812256
2004,Kerry,North Carolina,37185,FALSE,0,0,19792,8011,5171,0.6455000042915344,0.40475949878738887,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37187,FALSE,0,0,12959,6499,3833,0.5897830724716187,0.5015047457365538,0.49803225557527586,0.00347249016127793,0,0,0.5807250738143921,0.0090579986572265625
2008,Obama,North Carolina,37187,TRUE,0,0,12959,6454,3748,0.5807250738143921,0.49803225557527586,0.4128245892951775,0.08520766628009835,0,0,0.5444999933242798,0.036225080490112305
2004,Kerry,North Carolina,37187,FALSE,0,0,13209,5453,2969,0.5444999933242798,0.4128245892951775,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37189,FALSE,1,1,45421,27674,13002,0.469827264547348,0.6092776469034147,0.6246449880011449,-0.015367341097730192,1,0,0.5131114721298218,-0.043284207582473755
2008,Obama,North Carolina,37189,TRUE,1,1,45421,28372,14558,0.5131114721298218,0.6246449880011449,0.5531988792923797,0.07144610870876522,0,1,0.4700999855995178,0.043011486530303955
2004,Kerry,North Carolina,37189,FALSE,0,0,43187,23891,11232,0.4700999855995178,0.5531988792923797,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37191,FALSE,1,1,113419,51352,23314,0.4540037512779236,0.4527636463026477,0.43980285490085436,0.012960791401793348,1,0,0.45449259877204895,-4.888474941253662e-4
2008,Obama,North Carolina,37191,TRUE,1,1,113419,49882,22671,0.45449259877204895,0.43980285490085436,0.3518477753612341,0.08795507953962023,0,1,0.3772999942302704,0.07719260454177856
2004,Kerry,North Carolina,37191,FALSE,0,0,113569,39959,15076,0.3772999942302704,0.3518477753612341,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37193,FALSE,0,0,66725,29145,8148,0.279567688703537,0.4367928062944923,0.44547021356313227,-0.00867740726863997,0,0,0.3005652129650116,-0.02099752426147461
2008,Obama,North Carolina,37193,TRUE,0,0,66725,29724,8934,0.3005652129650116,0.44547021356313227,0.4080620108277661,0.03740820273536616,0,0,0.2906000018119812,0.009965211153030396
2004,Kerry,North Carolina,37193,FALSE,0,0,66311,27059,7862,0.2906000018119812,0.4080620108277661,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37195,FALSE,1,1,77692,39109,20875,0.5337646007537842,0.5033851619214333,0.47869793543736805,0.024687226484065294,0,1,0.5284073948860168,0.005357205867767334
2008,Obama,North Carolina,37195,TRUE,0,0,77692,37191,19652,0.5284073948860168,0.47869793543736805,0.4061367029217317,0.07256123251563634,0,0,0.46619999408721924,0.06220740079879761
2004,Kerry,North Carolina,37195,FALSE,0,0,75024,30470,14206,0.46619999408721924,0.4061367029217317,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37197,FALSE,0,0,37701,16813,3957,0.23535358905792236,0.44595634068061857,0.4548155221346914,-0.008859181454072829,0,0,0.2640112042427063,-0.028657615184783936
2008,Obama,North Carolina,37197,TRUE,0,0,37701,17147,4527,0.2640112042427063,0.4548155221346914,0.4127554882664648,0.0420600338682266,0,0,0.22599999606609344,0.038011208176612854
2004,Kerry,North Carolina,37197,FALSE,0,0,36988,15267,3451,0.22599999606609344,0.4127554882664648,NA,NA,NA,NA,NA,NA
2012,Obama,North Carolina,37199,FALSE,0,0,18539,9451,3981,0.42122527956962585,0.5097901720696909,0.5241383030368413,-0.014348130967150374,1,-1,0.4616650938987732,-0.04043981432914734
2008,Obama,North Carolina,37199,TRUE,1,1,18539,9717,4486,0.4616650938987732,0.5241383030368413,0.5227234706964814,0.001414832340359884,0,1,0.4729999899864197,-0.011334896087646484
2004,Kerry,North Carolina,37199,FALSE,0,0,17933,9374,4434,0.4729999899864197,0.5227234706964814,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38001,FALSE,0,0,2270,1286,328,0.25505444407463074,0.5665198237885463,0.5599118942731277,0.0066079295154185536,0,0,0.34225019812583923,-0.0871957540512085
2008,Obama,North Dakota,38001,FALSE,0,0,2270,1271,435,0.34225019812583923,0.5599118942731277,0.529657477025898,0.03025441724722966,0,0,0.2784000039100647,0.06385019421577454
2004,Kerry,North Dakota,38001,FALSE,0,0,2394,1268,353,0.2784000039100647,0.529657477025898,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38003,FALSE,0,0,10753,5522,2394,0.4335385859012604,0.5135311075978797,0.5295266437273319,-0.01599553612945226,1,-1,0.48138388991355896,-0.047845304012298584
2008,Obama,North Dakota,38003,FALSE,1,1,10753,5694,2741,0.48138388991355896,0.5295266437273319,0.5172507225433526,0.012275921183979355,0,1,0.3817000091075897,0.09968388080596924
2004,Kerry,North Dakota,38003,FALSE,0,0,11072,5727,2186,0.3817000091075897,0.5172507225433526,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38005,FALSE,0,0,6864,2157,1235,0.5725544691085815,0.3142482517482518,0.34586247086247085,-0.03161421911421908,0,0,0.6609097719192505,-0.08835530281066895
2008,Obama,North Dakota,38005,FALSE,0,0,6864,2374,1569,0.6609097719192505,0.34586247086247085,0.31776781841838947,0.02809465244408138,0,0,0.5440999865531921,0.11680978536605835
2004,Kerry,North Dakota,38005,FALSE,0,0,6917,2198,1196,0.5440999865531921,0.31776781841838947,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38007,FALSE,0,0,798,578,89,0.15397924184799194,0.7243107769423559,0.62531328320802,0.09899749373433586,0,0,0.22845689952373505,-0.0744776576757431
2008,Obama,North Dakota,38007,FALSE,0,0,798,499,114,0.22845689952373505,0.62531328320802,0.681592039800995,-0.05627875659297499,0,0,0.18070000410079956,0.047756895422935486
2004,Kerry,North Dakota,38007,FALSE,0,0,804,548,99,0.18070000410079956,0.681592039800995,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38009,FALSE,0,0,6319,3555,1183,0.3327707350254059,0.5625890172495648,0.5564171546130717,0.006171862636493053,0,0,0.39448240399360657,-0.061711668968200684
2008,Obama,North Dakota,38009,FALSE,0,0,6319,3516,1387,0.39448240399360657,0.5564171546130717,0.5462740384615384,0.010143116151533293,0,0,0.32120001316070557,0.073282390832901
2004,Kerry,North Dakota,38009,FALSE,0,0,6656,3636,1168,0.32120001316070557,0.5462740384615384,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38011,FALSE,0,0,3038,1737,414,0.23834197223186493,0.5717577353522054,0.5398288347597103,0.03192890059249509,0,0,0.2914634048938751,-0.05312143266201019
2008,Obama,North Dakota,38011,FALSE,0,0,3038,1640,478,0.2914634048938751,0.5398288347597103,0.5471451876019576,-0.007316352842247298,0,0,0.23669999837875366,0.05476340651512146
2004,Kerry,North Dakota,38011,FALSE,0,0,3065,1677,397,0.23669999837875366,0.5471451876019576,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38013,FALSE,0,0,1796,1023,230,0.22482892870903015,0.5695991091314031,0.5250556792873051,0.04454342984409798,0,0,0.3032873868942261,-0.07845845818519592
2008,Obama,North Dakota,38013,FALSE,0,0,1796,943,286,0.3032873868942261,0.5250556792873051,0.566056407718951,-0.04100072843164593,0,0,0.2937000095844269,0.009587377309799194
2004,Kerry,North Dakota,38013,FALSE,0,0,2021,1144,336,0.2937000095844269,0.566056407718951,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38015,FALSE,0,0,78445,43387,14122,0.32548919320106506,0.5530881509337753,0.5353942252533622,0.01769392568041306,1,-1,0.3714374005794525,-0.04594820737838745
2008,Obama,North Dakota,38015,FALSE,1,1,78445,41999,15600,0.3714374005794525,0.5353942252533622,0.5259838616397235,0.009410363613638673,0,1,0.3041999936103821,0.06723740696907043
2004,Kerry,North Dakota,38015,FALSE,0,0,72622,38198,11621,0.3041999936103821,0.5259838616397235,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38017,FALSE,1,1,140216,73855,34712,0.47000202536582947,0.5267230558566782,0.5123095795059052,0.014413476350773058,1,0,0.5237352848052979,-0.053733259439468384
2008,Obama,North Dakota,38017,FALSE,2,1,140216,71834,37622,0.5237352848052979,0.5123095795059052,0.5005224182243881,0.011787161281517022,0,1,0.39629998803138733,0.12743529677391052
2004,Kerry,North Dakota,38017,FALSE,0,0,131121,65629,26010,0.39629998803138733,0.5005224182243881,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38019,FALSE,0,0,3767,2069,818,0.3953600823879242,0.5492434297849748,0.5654366870188479,-0.016193257233873104,0,0,0.43661969900131226,-0.04125961661338806
2008,Obama,North Dakota,38019,FALSE,0,0,3767,2130,930,0.43661969900131226,0.5654366870188479,0.5581556997219648,0.00728098729688309,0,0,0.36820000410079956,0.0684196949005127
2004,Kerry,North Dakota,38019,FALSE,0,0,4316,2409,887,0.36820000410079956,0.5581556997219648,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38021,FALSE,0,0,5262,2535,853,0.33648914098739624,0.48175598631698974,0.49790954009882177,-0.01615355378183203,0,0,0.3984732925891876,-0.06198415160179138
2008,Obama,North Dakota,38021,FALSE,0,0,5262,2620,1044,0.3984732925891876,0.49790954009882177,0.49936971006663067,-0.0014601699678088997,0,0,0.31839999556541443,0.0800732970237732
2004,Kerry,North Dakota,38021,FALSE,0,0,5553,2773,883,0.31839999556541443,0.49936971006663067,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38023,FALSE,0,0,1998,1162,385,0.3313252925872803,0.5815815815815816,0.566066066066066,0.015515515515515554,0,0,0.41025638580322266,-0.07893109321594238
2008,Obama,North Dakota,38023,FALSE,0,0,1998,1131,464,0.41025638580322266,0.566066066066066,0.572617946345976,-0.0065518802799099385,0,0,0.39340001344680786,0.016856372356414795
2004,Kerry,North Dakota,38023,FALSE,0,0,2162,1238,487,0.39340001344680786,0.572617946345976,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38025,FALSE,0,0,3315,2034,508,0.2497541755437851,0.6135746606334842,0.49592760180995477,0.11764705882352944,0,0,0.3205595910549164,-0.07080541551113129
2008,Obama,North Dakota,38025,FALSE,0,0,3315,1644,527,0.3205595910549164,0.49592760180995477,0.521311475409836,-0.025383873599881257,0,0,0.3264999985694885,-0.0059404075145721436
2004,Kerry,North Dakota,38025,FALSE,0,0,3355,1749,571,0.3264999985694885,0.521311475409836,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38027,FALSE,0,0,2375,1157,486,0.4200518727302551,0.4871578947368421,0.4905263157894737,-0.003368421052631576,0,0,0.5004292130470276,-0.08037734031677246
2008,Obama,North Dakota,38027,FALSE,0,0,2375,1165,583,0.5004292130470276,0.4905263157894737,0.45907335907335906,0.031452956716114644,0,0,0.44909998774528503,0.051329225301742554
2004,Kerry,North Dakota,38027,FALSE,0,0,2590,1189,534,0.44909998774528503,0.45907335907335906,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38029,FALSE,0,0,3445,1884,383,0.20329086482524872,0.5468795355587809,0.5332365747460087,0.013642960812772165,0,0,0.29722368717193604,-0.09393282234668732
2008,Obama,North Dakota,38029,FALSE,0,0,3445,1837,546,0.29722368717193604,0.5332365747460087,0.5317501290655653,0.0014864456804434267,0,0,0.29660001397132874,6.236732006072998e-4
2004,Kerry,North Dakota,38029,FALSE,0,0,3874,2060,611,0.29660001397132874,0.5317501290655653,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38031,FALSE,0,0,3376,1682,607,0.36087989807128906,0.4982227488151659,0.4890402843601896,0.00918246445497628,0,0,0.41611140966415405,-0.05523151159286499
2008,Obama,North Dakota,38031,FALSE,0,0,3376,1651,687,0.41611140966415405,0.4890402843601896,0.49870801033591733,-0.009667725975727737,0,0,0.29820001125335693,0.11791139841079712
2004,Kerry,North Dakota,38031,FALSE,0,0,3483,1737,518,0.29820001125335693,0.49870801033591733,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38033,FALSE,0,0,1638,928,162,0.17456896603107452,0.5665445665445665,0.5341880341880342,0.03235653235653235,0,0,0.23999999463558197,-0.06543102860450745
2008,Obama,North Dakota,38033,FALSE,0,0,1638,875,210,0.23999999463558197,0.5341880341880342,0.5274091171379112,0.006778917050123012,0,0,0.21330000460147858,0.026699990034103394
2004,Kerry,North Dakota,38033,FALSE,0,0,1733,914,195,0.21330000460147858,0.5274091171379112,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38035,FALSE,0,0,66703,30029,14032,0.46728163957595825,0.4501896466425798,0.46973899224922416,-0.01954934560664434,1,-1,0.5139629244804382,-0.04668128490447998
2008,Obama,North Dakota,38035,FALSE,1,1,66703,31333,16104,0.5139629244804382,0.46973899224922416,0.4464256429370108,0.02331334931221335,0,1,0.4223000109195709,0.09166291356086731
2004,Kerry,North Dakota,38035,FALSE,0,0,67075,29944,12646,0.4223000109195709,0.4464256429370108,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38037,FALSE,0,0,2381,1413,334,0.23637650907039642,0.5934481310373793,0.5648887022259554,0.028559428811423815,0,0,0.3011152148246765,-0.06473870575428009
2008,Obama,North Dakota,38037,FALSE,0,0,2381,1345,405,0.3011152148246765,0.5648887022259554,0.4685934489402698,0.09629525328568567,0,0,0.21709999442100525,0.08401522040367126
2004,Kerry,North Dakota,38037,FALSE,0,0,2595,1216,264,0.21709999442100525,0.4685934489402698,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38039,FALSE,0,0,2340,1343,536,0.3991064727306366,0.5739316239316239,0.5615384615384615,0.012393162393162349,0,0,0.4550988972187042,-0.05599242448806763
2008,Obama,North Dakota,38039,FALSE,0,0,2340,1314,598,0.4550988972187042,0.5615384615384615,0.566158781074579,-0.004620319536117412,0,0,0.35760000348091125,0.09749889373779297
2004,Kerry,North Dakota,38039,FALSE,0,0,2494,1412,505,0.35760000348091125,0.566158781074579,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38041,FALSE,0,0,2342,1362,313,0.22980910539627075,0.5815542271562767,0.5755764304013663,0.005977796754910392,0,0,0.3011868894100189,-0.07137778401374817
2008,Obama,North Dakota,38041,FALSE,0,0,2342,1348,406,0.3011868894100189,0.5755764304013663,0.575228265184597,3.481652167692806e-4,0,0,0.27950000762939453,0.02168688178062439
2004,Kerry,North Dakota,38041,FALSE,0,0,2519,1449,405,0.27950000762939453,0.575228265184597,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38043,FALSE,0,0,2265,1328,393,0.29593372344970703,0.5863134657836645,0.5421633554083886,0.04415011037527594,0,0,0.34364819526672363,-0.0477144718170166
2008,Obama,North Dakota,38043,FALSE,0,0,2265,1228,422,0.34364819526672363,0.5421633554083886,0.533359968038354,0.00880338737003461,0,0,0.32429999113082886,0.019348204135894775
2004,Kerry,North Dakota,38043,FALSE,0,0,2503,1335,433,0.32429999113082886,0.533359968038354,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38045,FALSE,0,0,3972,2194,740,0.33728349208831787,0.5523665659617322,0.5641993957703928,-0.011832829808660628,0,0,0.3873271048069,-0.05004361271858215
2008,Obama,North Dakota,38045,FALSE,0,0,3972,2241,868,0.3873271048069,0.5641993957703928,0.5215029425079222,0.042696453262470624,0,0,0.3089999854564667,0.07832711935043335
2004,Kerry,North Dakota,38045,FALSE,0,0,4418,2304,712,0.3089999854564667,0.5215029425079222,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38047,FALSE,0,0,1925,1073,232,0.21621622145175934,0.5574025974025975,0.5490909090909091,0.008311688311688381,0,0,0.2828761041164398,-0.06665988266468048
2008,Obama,North Dakota,38047,FALSE,0,0,1925,1057,299,0.2828761041164398,0.5490909090909091,0.5339431872893596,0.01514772180154944,0,0,0.23899999260902405,0.04387611150741577
2004,Kerry,North Dakota,38047,FALSE,0,0,2077,1109,265,0.23899999260902405,0.5339431872893596,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38049,FALSE,0,0,5193,2712,943,0.3477138578891754,0.5222414789139226,0.4652416714808396,0.05699980743308297,0,0,0.4060431122779846,-0.058329254388809204
2008,Obama,North Dakota,38049,FALSE,0,0,5193,2416,981,0.4060431122779846,0.4652416714808396,0.49856218547807335,-0.033320513997233736,0,0,0.37130001187324524,0.03474310040473938
2004,Kerry,North Dakota,38049,FALSE,0,0,5564,2774,1030,0.37130001187324524,0.49856218547807335,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38051,FALSE,0,0,2647,1530,459,0.30000001192092896,0.5780128447298829,0.5787684170759351,-7.55572346052169e-4,0,0,0.37793728709220886,-0.07793727517127991
2008,Obama,North Dakota,38051,FALSE,0,0,2647,1532,579,0.37793728709220886,0.5787684170759351,0.555921052631579,0.02284736444435609,0,0,0.257999986410141,0.11993730068206787
2004,Kerry,North Dakota,38051,FALSE,0,0,3040,1690,436,0.257999986410141,0.555921052631579,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38053,FALSE,0,0,5610,3451,927,0.26861777901649475,0.6151515151515151,0.4839572192513369,0.13119429590017823,0,0,0.34364640712738037,-0.07502862811088562
2008,Obama,North Dakota,38053,FALSE,0,0,5610,2715,933,0.34364640712738037,0.4839572192513369,0.5031169783645031,-0.019159759113166197,0,0,0.30869999527931213,0.03494641184806824
2004,Kerry,North Dakota,38053,FALSE,0,0,5454,2744,847,0.30869999527931213,0.5031169783645031,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38055,FALSE,0,0,8363,4938,1670,0.3381935954093933,0.5904579696281239,0.566303957909841,0.02415401171828291,0,0,0.3942145109176636,-0.056020915508270264
2008,Obama,North Dakota,38055,FALSE,0,0,8363,4736,1867,0.3942145109176636,0.566303957909841,0.5404968226458694,0.025807135263971603,0,0,0.35569998621940613,0.038514524698257446
2004,Kerry,North Dakota,38055,FALSE,0,0,8655,4678,1664,0.35569998621940613,0.5404968226458694,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38057,FALSE,0,0,7866,4455,1166,0.2617284059524536,0.5663615560640732,0.5589880498347317,0.00737350622934152,0,0,0.3356834053993225,-0.0739549994468689
2008,Obama,North Dakota,38057,FALSE,0,0,7866,4397,1476,0.3356834053993225,0.5589880498347317,0.551631758402338,0.007356291432393691,0,0,0.27480000257492065,0.060883402824401855
2004,Kerry,North Dakota,38057,FALSE,0,0,8212,4530,1245,0.27480000257492065,0.551631758402338,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38059,FALSE,0,0,26184,13613,4469,0.32828912138938904,0.5198976474182707,0.5094332416743049,0.010464405743965788,0,0,0.3807632029056549,-0.05247408151626587
2008,Obama,North Dakota,38059,FALSE,0,0,26184,13339,5079,0.3807632029056549,0.5094332416743049,0.4937081873208028,0.015725054353502133,0,0,0.32850000262260437,0.05226320028305054
2004,Kerry,North Dakota,38059,FALSE,0,0,25112,12398,4073,0.32850000262260437,0.4937081873208028,NA,NA,NA,NA,NA,NA
2012,Obama,North Dakota,38061,FALSE,0,0,6569,3457,1403,0.40584322810173035,0.5262597046734663,0.4472522453950373,0.079007459278429,0,0,0.5027229189872742,-0.09687969088554382
2008,Obama,North Dakota,38061,FALSE,0,0,6569,2938,1477,0.5027229189872742,0.4472522453950373,0.4602368866328257,-0.012984641237788419,0,0,0.4896000027656555,0.013122916221618652
