year,state,state_abb,county,fips,D_win_margin
2008,Alaska,AK,District 29,2029,-20.7268026429187
2008,Alaska,AK,District 3,2003,32.257328618683694
2008,Alaska,AK,District 30,2030,-21.931830556463026
2008,Alaska,AK,District 31,2031,-27.62230919765166
2008,Alaska,AK,District 32,2032,-13.740147883318436
2008,Alaska,AK,District 33,2033,-50.30867661914918
2008,Alaska,AK,District 34,2034,-56.95433598659405
2008,Alaska,AK,District 35,2035,-7.41870988109018
2008,Alaska,AK,District 36,2036,-29.027423947250114
2008,Alaska,AK,District 37,2037,-16.9989281886388
2008,Alaska,AK,District 38,2038,10.228215767634858
2008,Alaska,AK,District 39,2039,7.175925925925931
2008,Alaska,AK,District 4,2004,-1.6140109890109926
2008,Alaska,AK,District 40,2040,-10.979999999999997
2008,Alaska,AK,District 5,2005,-0.4632879404745154
2008,Alaska,AK,District 6,2006,-27.59378663540445
2008,Alaska,AK,District 7,2007,-18.487240682944737
2008,Alaska,AK,District 8,2008,0.11627906976744384
2008,Alaska,AK,District 9,2009,-18.703625927481454
2008,Alaska,NA,District 99,2099,0
2008,Arizona,AZ,Apache,4001,28.188113098672822
2008,Arizona,AZ,Cochise,4003,-20.653420729209344
2008,Arizona,AZ,Coconino,4005,17.01567790372443
2008,Arizona,AZ,Gila,4007,-27.81086284869923
2008,Arizona,AZ,Graham,4009,-40.71791454984592
2008,Arizona,AZ,Greenlee,4011,-18.777892207346376
2008,Arizona,AZ,La Paz,4012,-28.45821325648415
2008,Arizona,AZ,Maricopa,4013,-10.57040415777142
2008,Arizona,AZ,Mohave,4015,-32.898454256341985
2008,Arizona,AZ,Navajo,4017,-11.681564245810058
2008,Arizona,AZ,Pima,4019,6.061591955834366
2008,Arizona,AZ,Pinal,4021,-14.460875451693795
2008,Arizona,AZ,Santa Cruz,4023,31.308727354732014
2008,Arizona,AZ,Yavapai,4025,-24.388848747591517
2008,Arizona,AZ,Yuma,4027,-13.798005273415114
2008,Arkansas,AR,Arkansas,5001,-22.441960447119513
2008,Arkansas,AR,Ashley,5003,-28.11849109002545
2008,Arkansas,AR,Baxter,5005,-31.595015264501278
2008,Arkansas,AR,Benton,5007,-36.534644354764495
2008,Arkansas,AR,Boone,5009,-39.67946232389815
2008,Arkansas,AR,Bradley,5011,-14.402375649591676
2008,Arkansas,AR,Calhoun,5013,-34.7767253044655
2008,Arkansas,AR,Carroll,5015,-18.064089233386902
2008,Arkansas,AR,Chicot,5017,17.74193548387096
2008,Arkansas,AR,Clark,5019,-3.7497250934682214
2008,Arkansas,AR,Clay,5021,-14.29867537651969
2008,Arkansas,AR,Cleburne,5023,-44.19650732051508
2008,Arkansas,AR,Cleveland,5025,-43.93723252496433
2008,Arkansas,AR,Columbia,5027,-24.136848713119896
2008,Arkansas,AR,Conway,5029,-18.948144507249943
2008,Arkansas,AR,Craighead,5031,-24.499483337638857
2008,Arkansas,AR,Crawford,5033,-46.02571595558153
2008,Arkansas,AR,Crittenden,5035,14.680909339906869
2008,Arkansas,AR,Cross,5037,-25.427769985974756
2008,Arkansas,AR,Dallas,5039,-8.619650391802288
2008,Arkansas,AR,Desha,5041,12.184694313809324
2008,Arkansas,AR,Drew,5043,-19.092284417549166
2008,Arkansas,AR,Faulkner,5045,-25.27259039801841
2008,Arkansas,AR,Franklin,5047,-39.25868725868725
2008,Arkansas,AR,Fulton,5049,-18.883661248930707
2008,Arkansas,AR,Garland,5051,-24.99142249365265
2008,Arkansas,AR,Grant,5053,-50.94950684528192
2008,Arkansas,AR,Greene,5055,-29.657655010285033
2008,Arkansas,AR,Hempstead,5057,-19.10464008708668
2008,Arkansas,AR,Hot Spring,5059,-24.433291509828514
2008,Arkansas,AR,Howard,5061,-24.989682212133708
2008,Arkansas,AR,Independence,5063,-37.13310025205301
2008,Arkansas,AR,Izard,5065,-26.849367573783063
2008,Arkansas,AR,Jackson,5067,-16.320315299175924
2008,Arkansas,AR,Jefferson,5069,26.30603927380512
2008,Arkansas,AR,Johnson,5071,-23.080684596577022
2008,Arkansas,AR,Lafayette,5073,-19.021364576154383
2008,Arkansas,AR,Lawrence,5075,-20.909090909090914
2008,Arkansas,AR,Lee,5077,21.498804145628483
2008,Arkansas,AR,Lincoln,5079,-18.22514752610077
2008,Arkansas,AR,Little River,5081,-28.99844720496894
2008,Arkansas,AR,Logan,5083,-38.75047426331099
2008,Arkansas,AR,Lonoke,5085,-47.48746893559665
2008,Arkansas,AR,Madison,5087,-28.887484197218704
2008,Arkansas,AR,Marion,5089,-29.879921809550396
2008,Arkansas,AR,Miller,5091,-33.486025360154024
2008,Arkansas,AR,Mississippi,5093,-2.20556745182013
2008,Arkansas,AR,Monroe,5095,-4.0301536677297705
2008,Arkansas,AR,Montgomery,5097,-35.14632799558254
2008,Arkansas,AR,Nevada,5099,-16.176066024759272
2008,Arkansas,AR,Newton,5101,-35.505050505050505
2008,Arkansas,AR,Ouachita,5103,-10.853413654618478
2008,Arkansas,AR,Perry,5105,-32.507595232530974
2008,Arkansas,AR,Phillips,5107,28.966439959861745
2008,Arkansas,AR,Pike,5109,-41.301059001512854
2008,Arkansas,AR,Poinsett,5111,-27.25782038345106
2008,Arkansas,AR,Polk,5113,-45.77528967582346
2008,Arkansas,AR,Pope,5115,-43.32623760134064
2008,Arkansas,AR,Prairie,5117,-34.75303164744159
2008,Arkansas,AR,Pulaski,5119,11.554266376601397
2008,Arkansas,AR,Randolph,5121,-18.13578097800285
2008,Arkansas,AR,Saline,5125,-40.9513358564934
2008,Arkansas,AR,Scott,5127,-43.50438047559449
2008,Arkansas,AR,Searcy,5129,-45.87990642058746
2008,Arkansas,AR,Sebastian,5131,-34.629269647320186
2008,Arkansas,AR,Sevier,5133,-40.043668122270745
2008,Arkansas,AR,Sharp,5135,-28.943739658025365
2008,Arkansas,AR,St. Francis,5123,16.507101525512887
2008,Arkansas,AR,Stone,5137,-36.36363636363636
2008,Arkansas,AR,Union,5139,-26.119098899819548
2008,Arkansas,AR,Van Buren,5141,-31.702222885275248
2008,Arkansas,AR,Washington,5143,-13.07692307692308
2008,Arkansas,AR,White,5145,-47.24540901502504
2008,Arkansas,AR,Woodruff,5147,7.46106483158276
2008,Arkansas,AR,Yell,5149,-29.903909874088797
2008,California,CA,Alameda,6001,59.50623883908804
2008,California,CA,Alpine,6003,24.566473988439313
2008,California,CA,Amador,6005,-14.609250398724079
2008,California,CA,Butte,6007,2.3463005339435625
2008,California,CA,Calaveras,6009,-12.966618038273403
2008,California,CA,Colusa,6011,-18.105459636024264
2008,California,CA,Contra Costa,6013,37.760876785121226
2008,California,CA,Del Norte,6015,-6.756898541601089
2008,California,CA,El Dorado,6017,-10.52988399371543
2008,California,CA,Fresno,6019,2.090058724370067
2008,California,CA,Glenn,6021,-22.02652090292539
2008,California,CA,Humboldt,6023,28.21253158002103
2008,California,CA,Imperial,6025,26.156620298815042
2008,California,CA,Inyo,6027,-9.140982069612093
2008,California,CA,Kern,6029,-17.75220098776036
2008,California,CA,Kings,6031,-14.136379172838097
2008,California,CA,Lake,6033,19.258476235220428
2008,California,CA,Lassen,6035,-34.22323702467726
2008,California,CA,Los Angeles,6037,40.365518189116656
2008,California,CA,Madera,6039,-13.294770393105892
2008,California,CA,Marin,6041,57.73019394138248
2008,California,CA,Mariposa,6043,-12.413221427831317
2008,California,CA,Mendocino,6045,42.78788484606157
2008,California,CA,Merced,6047,8.348482948846538
2008,California,CA,Modoc,6049,-37.73755656108598
2008,California,CA,Mono,6051,13.26512295817627
2008,California,CA,Monterey,6053,38.26078916344976
2008,California,CA,Napa,6055,32.46873008953422
2008,California,CA,Nevada,6057,5.308462271101767
2008,California,CA,Orange,6059,-2.557539436606298
2008,California,CA,Placer,6061,-11.284927819210083
2008,California,CA,Plumas,6063,-11.969532100108808
2008,California,CA,Riverside,6065,2.3136139558380293
2008,California,CA,Sacramento,6067,19.02103304189052
2008,California,CA,San Benito,6069,22.796244607967523
2008,California,CA,San Bernardino,6071,6.318629666157591
2008,California,CA,San Diego,6073,10.198554563716897
2008,California,CA,San Francisco,6075,70.50213521737426
2008,California,CA,San Joaquin,6077,10.68407300727494
2008,California,CA,San Luis Obispo,6079,5.368140939141973
2008,California,CA,San Mateo,6081,48.72169394510901
2008,California,CA,Santa Barbara,6083,22.88522228320526
2008,California,CA,Santa Clara,6085,40.89640904522159
2008,California,CA,Santa Cruz,6087,57.65553054132708
2008,California,CA,Shasta,6089,-25.77559397935066
2008,California,CA,Sierra,6091,-20.843797086891016
2008,California,CA,Siskiyou,6093,-10.377270610153701
2008,California,CA,Solano,6095,28.61349418846639
2008,California,CA,Sonoma,6097,49.60126618152963
2008,California,CA,Stanislaus,6099,1.7277893363972296
2008,California,CA,Sutter,6101,-16.69348228651225
2008,California,CA,Tehama,6103,-24.136519888688824
2008,California,CA,Trinity,6105,4.596799497960468
2008,California,CA,Tulare,6107,-15.332775697203587
2008,California,CA,Tuolumne,6109,-12.714763989551528
2008,California,CA,Ventura,6111,12.286050618010592
2008,California,CA,Yolo,6113,36.233683180980336
2008,California,CA,Yuba,6115,-14.676884257744966
2008,Colorado,CO,Adams,8001,18.35961594776292
2008,Colorado,CO,Alamosa,8003,14.09481387209673
2008,Colorado,CO,Arapahoe,8005,12.907104317898309
2008,Colorado,CO,Archuleta,8007,-12.105660377358483
2008,Colorado,CO,Baca,8009,-47.63218390804597
2008,Colorado,CO,Bent,8011,-14.479166666666664
2008,Colorado,CO,Boulder,8013,46.14206784930399
2008,Colorado,CO,Broomfield,8014,11.581163209180723
2008,Colorado,CO,Chaffee,8015,-0.12096774193548754
2008,Colorado,CO,Cheyenne,8017,-62.286228622862296
2008,Colorado,CO,Clear Creek,8019,17.89491936882262
2008,Colorado,CO,Conejos,8021,12.93236964377904
2008,Colorado,CO,Costilla,8023,48.90984089569828
2008,Colorado,CO,Crowley,8025,-27.21437740693196
2008,Colorado,CO,Custer,8027,-28.908330163560287
2008,Colorado,CO,Delta,8029,-32.28586238175456
2008,Colorado,CO,Denver,8031,52.411677402010056
2008,Colorado,CO,Dolores,8033,-36.89400164338538
2008,Colorado,CO,Douglas,8035,-17.22314071361292
2008,Colorado,CO,Eagle,8037,23.129503048217252
2008,Colorado,CO,El Paso,8041,-18.82273268051616
2008,Colorado,CO,Elbert,8039,-40.04997728305316
2008,Colorado,CO,Fremont,8043,-29.238415583111596
2008,Colorado,CO,Garfield,8045,-0.008664760419378581
2008,Colorado,CO,Gilpin,8047,21.235989094213863
2008,Colorado,CO,Grand,8049,-1.095329802599906
2008,Colorado,CO,Gunnison,8051,27.339346110484776
2008,Colorado,CO,Hinsdale,8053,-17.362270450751254
2008,Colorado,CO,Huerfano,8055,11.227010705462533
2008,Colorado,CO,Jackson,8057,-38.00657174151151
2008,Colorado,CO,Jefferson,8059,8.989974988307544
2008,Colorado,CO,Kiowa,8061,-55.399061032863855
2008,Colorado,CO,Kit Carson,8063,-44.82858803021499
2008,Colorado,CO,La Plata,8067,16.27649308409878
2008,Colorado,CO,Lake,8065,26.015989340439717
2008,Colorado,CO,Larimer,8069,9.72573674815024
2008,Colorado,CO,Las Animas,8071,7.040378642212701
2008,Colorado,CO,Lincoln,8073,-50.82465277777778
2008,Colorado,CO,Logan,8075,-35.15651108388103
2008,Colorado,CO,Mesa,8077,-29.541439875917327
2008,Colorado,CO,Mineral,8079,-10.27287319422151
2008,Colorado,CO,Moffat,8081,-43.4849259070005
2008,Colorado,CO,Montezuma,8083,-19.450317124735726
2008,Colorado,CO,Montrose,8085,-29.781235315616357
2008,Colorado,CO,Morgan,8087,-24.027750635137778
2008,Colorado,CO,Otero,8089,-10.503472222222229
2008,Colorado,CO,Ouray,8091,8.790849673202615
2008,Colorado,CO,Park,8093,-6.884791644463398
2008,Colorado,CO,Phillips,8095,-43.80530973451327
2008,Colorado,CO,Pitkin,8097,48.81597431266306
2008,Colorado,CO,Prowers,8099,-33.71614301191766
2008,Colorado,CO,Pueblo,8101,14.966794151352403
2008,Colorado,CO,Rio Blanco,8103,-56.625357483317444
2008,Colorado,CO,Rio Grande,8105,-8.853783982365911
2008,Colorado,CO,Routt,8107,26.858095310250775
2008,Colorado,CO,Saguache,8109,28.285402257007647
2008,Colorado,CO,San Juan,8111,9.274193548387089
2008,Colorado,CO,San Miguel,8113,55.54022988505747
2008,Colorado,CO,Sedgwick,8115,-28.793486306439682
2008,Colorado,CO,Summit,8117,33.015638633465336
2008,Colorado,CO,Teller,8119,-28.14969781496979
2008,Colorado,CO,Washington,8121,-56.50616792678074
2008,Colorado,CO,Weld,8123,-8.722347118054898
2008,Colorado,CO,Yuma,8125,-48.38277938880214
2008,Connecticut,CT,Fairfield,9001,18.116206433533776
2008,Connecticut,CT,Hartford,9003,31.46909188047161
2008,Connecticut,CT,Litchfield,9005,4.9165570951754916
2008,Connecticut,CT,Middlesex,9007,23.01531753772015
2008,Connecticut,CT,New Haven,9009,23.14539515218513
2008,Connecticut,CT,New London,9011,21.067607101350532
2008,Connecticut,CT,Tolland,9013,20.82990743442167
2008,Connecticut,CT,Windham,9015,22.96646466082567
2008,Connecticut,NA,Statewide writein,NA,0
2008,Delaware,DE,Kent,10001,9.809488233096758
2008,Delaware,DE,New Castle,10003,40.62133165897737
2008,Delaware,DE,Sussex,10005,-8.577523296283822
2008,District of Columbia,DC,District of Columbia,11001,85.92455229017538
2008,Florida,FL,Alachua,12001,21.552115615962528
2008,Florida,FL,Baker,12003,-57.37408445609911
2008,Florida,FL,Bay,12005,-40.71394233732296
2008,Florida,FL,Bradford,12007,-40.30489893799247
2008,Florida,FL,Brevard,12009,-10.410999829777772
2008,Florida,FL,Broward,12011,34.73379851995983
2008,Florida,FL,Calhoun,12013,-40.422805893657916
2008,Florida,FL,Charlotte,12015,-7.250052842950744
2008,Florida,FL,Citrus,12017,-16.079728984479637
2008,Florida,FL,Clay,12019,-42.828594690040916
2008,Florida,FL,Collier,12021,-22.48711158689467
2008,Florida,FL,Columbia,12023,-33.770620022753135
2008,Florida,FL,Desoto,12027,-12.32849669331754
2008,Florida,FL,Dixie,12029,-45.00275330396477
2008,Florida,FL,Duval,12031,-1.9047000560418113
2008,Florida,FL,Escambia,12033,-19.319896145603344
2008,Florida,FL,Flagler,12035,1.5806326609695915
2008,Florida,FL,Franklin,12037,-27.93166362580859
2008,Florida,FL,Gadsden,12039,38.964904486894724
2008,Florida,FL,Gilchrist,12041,-46.80905486635119
2008,Florida,FL,Glades,12043,-20.15958695141986
2008,Florida,FL,Gulf,12045,-39.29215822345593
2008,Florida,FL,Hamilton,12047,-14.587435117236438
2008,Florida,FL,Hardee,12049,-29.614139233675132
2008,Florida,FL,Hendry,12051,-7.188160676532775
2008,Florida,FL,Hernando,12053,-3.5665123263671674
2008,Florida,FL,Highlands,12055,-18.055958734341154
2008,Florida,FL,Hillsborough,12057,7.13172495480331
2008,Florida,FL,Holmes,12059,-65.04831761555478
2008,Florida,FL,Indian River,12061,-14.826252638438326
2008,Florida,FL,Jackson,12063,-28.036169719452815
2008,Florida,FL,Jefferson,12065,3.657157220057819
2008,Florida,FL,Lafayette,12067,-60.64304852634712
2008,Florida,FL,Lake,12069,-13.512924873745973
2008,Florida,FL,Lee,12071,-10.363716038562657
2008,Florida,FL,Leon,12073,24.253068475452196
2008,Florida,FL,Levy,12075,-26.93190921228304
2008,Florida,FL,Liberty,12077,-44.05125076266016
2008,Florida,FL,Madison,12079,-3.0762321769394916
2008,Florida,FL,Manatee,12081,-7.03119859994473
2008,Florida,FL,Marion,12083,-11.596573304859831
2008,Florida,FL,Martin,12085,-13.58341635374358
2008,Florida,FL,Miami-Dade,12086,16.129966206747994
2008,Florida,FL,Monroe,12087,4.901668653158524
2008,Florida,FL,Nassau,12089,-43.820488721804516
2008,Florida,FL,Okaloosa,12091,-44.92562467941673
2008,Florida,FL,Okeechobee,12093,-19.18504614422025
2008,Florida,FL,Orange,12095,18.624368126108948
2008,Florida,FL,Osceola,12097,19.74371709546042
2008,Florida,FL,Palm Beach,12099,22.901608806096526
2008,Florida,FL,Pasco,12101,-3.577578583861566
2008,Florida,FL,Pinellas,12103,8.252640940075374
2008,Florida,FL,Polk,12105,-6.131934829046742
2008,Florida,FL,Putnam,12107,-19.296976274456604
2008,Florida,FL,Santa Rosa,12113,-47.91231869790642
2008,Florida,FL,Sarasota,12115,-0.10175883638046912
2008,Florida,FL,Seminole,12117,-2.785400325408588
2008,Florida,FL,St. Johns,12109,-31.585163070178744
2008,Florida,FL,St. Lucie,12111,12.119025700992708
2008,Florida,FL,Sumter,12119,-27.03405091266268
2008,Florida,FL,Suwannee,12121,-43.13214811459632
2008,Florida,FL,Taylor,12123,-39.01345291479821
2008,Florida,FL,Union,12125,-49.8391674550615
2008,Florida,FL,Volusia,12127,5.6831977163856
2008,Florida,FL,Wakulla,12129,-24.80523094045632
2008,Florida,FL,Walton,12131,-45.7997485764993
2008,Florida,FL,Washington,12133,-47.749528344263766
2008,Georgia,GA,Appling,13001,-46.29788450543167
2008,Georgia,GA,Atkinson,13003,-34.53856749311295
2008,Georgia,GA,Bacon,13005,-57.694261046216354
2008,Georgia,GA,Baker,13007,1.0669828097214022
2008,Georgia,GA,Baldwin,13009,4.61994315776743
2008,Georgia,GA,Banks,13011,-65.58243871174491
2008,Georgia,GA,Barrow,13013,-44.61801318037588
2008,Georgia,GA,Bartow,13015,-45.19990025766769
2008,Georgia,GA,Ben Hill,13017,-13.70112657389
2008,Georgia,GA,Berrien,13019,-53.18654054892232
2008,Georgia,GA,Bibb,13021,18.005665380906457
2008,Georgia,GA,Bleckley,13023,-44.90238611713666
2008,Georgia,GA,Brantley,13025,-63.10339334076788
2008,Georgia,GA,Brooks,13027,-13.513949363005963
2008,Georgia,GA,Bryan,13029,-42.631374075515765
2008,Georgia,GA,Bulloch,13031,-19.180602006688957
2008,Georgia,GA,Burke,13033,9.235404113858301
2008,Georgia,GA,Butts,13035,-31.701682983170166
2008,Georgia,GA,Calhoun,13037,21.709633649932158
2008,Georgia,GA,Camden,13039,-23.530789042378835
2008,Georgia,GA,Candler,13043,-30.61398521887436
2008,Georgia,GA,Carroll,13045,-32.9371465354729
2008,Georgia,GA,Catoosa,13047,-49.775473546701505
2008,Georgia,GA,Charlton,13049,-34.43690637720489
2008,Georgia,GA,Chatham,13051,14.446923928228017
2008,Georgia,GA,Chattahoochee,13053,1.1494252873563298
2008,Georgia,GA,Chattooga,13055,-35.825207656193584
2008,Georgia,GA,Cherokee,13057,-51.11227232009554
2008,Georgia,GA,Clarke,13059,31.329378158646442
2008,Georgia,GA,Clay,13061,22.29166666666667
2008,Georgia,GA,Clayton,13063,66.39413503891872
2008,Georgia,GA,Clinch,13065,-25.55637982195846
2008,Georgia,GA,Cobb,13067,-9.428297891226336
2008,Georgia,GA,Coffee,13069,-29.54099076162072
2008,Georgia,GA,Colquitt,13071,-37.55861555638258
2008,Georgia,GA,Columbia,13073,-42.67131578471934
2008,Georgia,GA,Cook,13075,-28.917499576486534
2008,Georgia,GA,Coweta,13077,-41.17723953761975
2008,Georgia,GA,Crawford,13079,-29.122137404580158
2008,Georgia,GA,Crisp,13081,-17.735099337748338
2008,Georgia,GA,Dade,13083,-48.236579275905115
2008,Georgia,GA,Dawson,13085,-66.27230800080208
2008,Georgia,GA,Decatur,13087,-14.131482552535175
2008,Georgia,GA,DeKalb,13089,58.64486923714168
2008,Georgia,GA,Dodge,13091,-35.89868485143692
2008,Georgia,GA,Dooly,13093,3.5336538461538396
2008,Georgia,GA,Dougherty,13095,34.979148432271025
2008,Georgia,GA,Douglas,13097,1.8390428988980219
2008,Georgia,GA,Early,13099,-2.0243673851921216
2008,Georgia,GA,Echols,13101,-65.71187868576243
2008,Georgia,GA,Effingham,13103,-50.66942311478638
2008,Georgia,GA,Elbert,13105,-18.05939641697728
2008,Georgia,GA,Emanuel,13107,-24.77553991749575
2008,Georgia,GA,Evans,13109,-28.223086900129694
2008,Georgia,GA,Fannin,13111,-49.09297052154196
2008,Georgia,GA,Fayette,13113,-30.66030579390098
2008,Georgia,GA,Floyd,13115,-36.363370648583874
2008,Georgia,GA,Forsyth,13117,-58.05561451921035
2008,Georgia,GA,Franklin,13119,-51.4678558156819
2008,Georgia,GA,Fulton,13121,34.97391698797914
2008,Georgia,GA,Gilmer,13123,-51.96878643824559
2008,Georgia,GA,Glascock,13125,-69.46778711484595
2008,Georgia,GA,Glynn,13127,-23.40361716805134
2008,Georgia,GA,Gordon,13129,-50.23570170954734
2008,Georgia,GA,Grady,13131,-23.876134543513075
2008,Georgia,GA,Greene,13133,-15.065033463821194
2008,Georgia,GA,Gwinnett,13135,-10.243428331156274
2008,Georgia,GA,Habersham,13137,-59.87304159913559
2008,Georgia,GA,Hall,13139,-50.90274996662662
2008,Georgia,GA,Hancock,13141,63.0755064456722
2008,Georgia,GA,Haralson,13143,-57.76335946652248
2008,Georgia,GA,Harris,13145,-43.359270190501746
2008,Georgia,GA,Hart,13147,-31.713657268546285
2008,Georgia,GA,Heard,13149,-49.491124260355036
2008,Georgia,GA,Henry,13151,-7.466932641195079
2008,Georgia,GA,Houston,13153,-20.199889149130172
2008,Georgia,GA,Irwin,13155,-36.7816091954023
2008,Georgia,GA,Jackson,13157,-55.862369337979096
2008,Georgia,GA,Jasper,13159,-33.55352303523035
2008,Georgia,GA,Jeff Davis,13161,-47.5748389541493
2008,Georgia,GA,Jefferson,13163,15.040088471108653
2008,Georgia,GA,Jenkins,13165,-13.197674418604649
2008,Georgia,GA,Johnson,13167,-33.67151083081984
2008,Georgia,GA,Jones,13169,-25.80800771828268
2008,Georgia,GA,Lamar,13171,-27.58844953173778
2008,Georgia,GA,Lanier,13173,-25.23494604942568
2008,Georgia,GA,Laurens,13175,-21.482670411797166
2008,Georgia,GA,Lee,13177,-52.15098953159624
2008,Georgia,GA,Liberty,13179,28.370786516853933
2008,Georgia,GA,Lincoln,13181,-24.47916666666667
2008,Georgia,GA,Long,13183,-24.086956521739125
2008,Georgia,GA,Lowndes,13185,-9.288990825688074
2008,Georgia,GA,Lumpkin,13187,-51.82844243792324
2008,Georgia,GA,Macon,13193,30.878812199036922
2008,Georgia,GA,Madison,13195,-46.29124505059393
2008,Georgia,GA,Marion,13197,-12.26474278544542
2008,Georgia,GA,McDuffie,13189,-14.784157585917853
2008,Georgia,GA,McIntosh,13191,-6.045542014111604
2008,Georgia,GA,Meriwether,13199,-5.439814814814824
2008,Georgia,GA,Miller,13201,-39.481373265157046
2008,Georgia,GA,Mitchell,13205,-4.051724137931039
2008,Georgia,GA,Monroe,13207,-31.54727557497322
2008,Georgia,GA,Montgomery,13209,-41.1142061281337
2008,Georgia,GA,Morgan,13211,-31.64681455578625
2008,Georgia,GA,Murray,13213,-45.28202424881391
2008,Georgia,GA,Muscogee,13215,19.698913116856808
2008,Georgia,GA,Newton,13217,1.182575117654153
2008,Georgia,GA,Oconee,13219,-42.58113471865515
2008,Georgia,GA,Oglethorpe,13221,-29.65720490150457
2008,Georgia,GA,Paulding,13223,-38.541721505659396
2008,Georgia,GA,Peach,13225,6.753246753246756
2008,Georgia,GA,Pickens,13227,-57.94619114656656
2008,Georgia,GA,Pierce,13229,-62.53865410101605
2008,Georgia,GA,Pike,13231,-60.6119712300378
2008,Georgia,GA,Polk,13233,-41.08268971869907
2008,Georgia,GA,Pulaski,13235,-29.749557298254494
2008,Georgia,GA,Putnam,13237,-31.36224266316251
2008,Georgia,GA,Quitman,13239,7.8994614003590655
2008,Georgia,GA,Rabun,13241,-45.874457165416494
2008,Georgia,GA,Randolph,13243,14.40124416796268
2008,Georgia,GA,Richmond,13245,31.83794889894495
2008,Georgia,GA,Rockdale,13247,9.560812602768799
2008,Georgia,GA,Schley,13249,-44.47640966628309
2008,Georgia,GA,Screven,13251,-6.156457336830734
2008,Georgia,GA,Seminole,13253,-16.391391391391394
2008,Georgia,GA,Spalding,13255,-18.78439912888537
2008,Georgia,GA,Stephens,13257,-47.38994009698584
2008,Georgia,GA,Stewart,13259,24.7980997624703
2008,Georgia,GA,Sumter,13261,6.023702492848386
2008,Georgia,GA,Talbot,13263,28.86486486486487
2008,Georgia,GA,Taliaferro,13265,30.707070707070706
2008,Georgia,GA,Tattnall,13267,-41.674113792076255
2008,Georgia,GA,Taylor,13269,-13.536142897013676
2008,Georgia,GA,Telfair,13271,-14.266117969821671
2008,Georgia,GA,Terrell,13273,13.836050724637687
2008,Georgia,GA,Thomas,13275,-15.82967658052982
2008,Georgia,GA,Tift,13277,-32.840008416918
2008,Georgia,GA,Toombs,13279,-38.12964492155244
2008,Georgia,GA,Towns,13281,-50.54887611082069
2008,Georgia,GA,Treutlen,13283,-24.170616113744074
2008,Georgia,GA,Troup,13285,-18.964192408175805
2008,Georgia,GA,Turner,13287,-18.829158457641434
2008,Georgia,GA,Twiggs,13289,6.970568709891566
2008,Georgia,GA,Union,13291,-51.9747978183186
2008,Georgia,GA,Upson,13293,-28.281236319061385
2008,Georgia,GA,Walker,13295,-46.78871803585082
2008,Georgia,GA,Walton,13297,-52.140121023705106
2008,Georgia,GA,Ware,13299,-34.44748711340206
2008,Georgia,GA,Warren,13301,17.556390977443613
2008,Georgia,GA,Washington,13303,4.411598781450969
2008,Georgia,GA,Wayne,13305,-44.914772727272734
2008,Georgia,GA,Webster,13307,-6.570657065706563
2008,Georgia,GA,Wheeler,13309,-27.782805429864247
2008,Georgia,GA,White,13311,-58.47969519561379
2008,Georgia,GA,Whitfield,13313,-39.97181775481447
2008,Georgia,GA,Wilcox,13315,-37.337970281378446
2008,Georgia,GA,Wilkes,13317,-7.719714964370553
2008,Georgia,GA,Wilkinson,13319,-1.0913759897282276
2008,Georgia,GA,Worth,13321,-38.68578255675031
2008,Hawaii,HI,Hawaii,15001,53.72855520353877
2008,Hawaii,HI,Honolulu,15003,41.09180510604178
2008,Hawaii,HI,Kauai,15007,52.05333529238906
2008,Hawaii,HI,Maui,15009,55.171947710903865
2008,Idaho,ID,Ada,16001,-6.1827627339717495
2008,Idaho,ID,Adams,16003,-34.008620689655174
2008,Idaho,ID,Bannock,16005,-13.00099700897308
2008,Idaho,ID,Bear Lake,16007,-63.710499490315996
2008,Idaho,ID,Benewah,16009,-29.755043227665716
2008,Idaho,ID,Bingham,16011,-45.50276887204897
2008,Idaho,ID,Blaine,16013,33.18512912685649
2008,Idaho,ID,Boise,16015,-31.619401007156107
2008,Idaho,ID,Bonner,16017,-16.907965416687986
2008,Idaho,ID,Bonneville,16019,-42.96333597103326
2008,Idaho,ID,Boundary,16021,-33.67842805831397
2008,Idaho,ID,Butte,16023,-52.340425531914896
2008,Idaho,ID,Camas,16025,-38.02588996763754
2008,Idaho,ID,Canyon,16027,-35.18506988761946
2008,Idaho,ID,Caribou,16029,-63.68867353119322
2008,Idaho,ID,Cassia,16031,-63.46595256312166
2008,Idaho,ID,Clark,16033,-64.26666666666667
2008,Idaho,ID,Clearwater,16035,-34.76702508960574
2008,Idaho,ID,Custer,16037,-46.045918367346935
2008,Idaho,ID,Elmore,16039,-36.43907064959696
2008,Idaho,ID,Franklin,16041,-71.87068795584467
2008,Idaho,ID,Fremont,16043,-61.81972789115646
2008,Idaho,ID,Gem,16045,-43.02252422297721
2008,Idaho,ID,Gooding,16047,-42.218512335373774
2008,Idaho,ID,Idaho,16049,-47.23507917174178
2008,Idaho,ID,Jefferson,16051,-66.07604635571306
2008,Idaho,ID,Jerome,16053,-45.3191178618373
2008,Idaho,ID,Kootenai,16055,-26.265904540463737
2008,Idaho,ID,Latah,16057,6.813819577735124
2008,Idaho,ID,Lemhi,16059,-45.72472594397077
2008,Idaho,ID,Lewis,16061,-44.12416851441242
2008,Idaho,ID,Lincoln,16063,-36.7379679144385
2008,Idaho,ID,Madison,16065,-72.78854254422914
