"state_abb","year","elxn_year","state_year_type","state_year_type2","grant_mil","state_incvote_avglast3"
"OH",2000,1,"swing + election year","swing state
(successor election year)",175.346673724002,0.49763682
"OH",2001,0,"swing + nonelection",NA,180.122742489746,0.49017772
"OH",2002,0,"swing + nonelection",NA,196.965861992126,0.49017772
"OH",2003,0,"swing + nonelection",NA,203.172711649537,0.49017772
"OH",2004,1,"swing + election year","swing state
(incumbent re-election year)",207.253096122587,0.49017772
"OH",2005,0,"swing + nonelection",NA,210.514015034049,0.49760082
"OH",2006,0,"swing + nonelection",NA,195.776646919701,0.49760082
"OH",2007,0,"swing + nonelection",NA,202.6971858858,0.49760082
"OH",2008,1,"swing + election year","swing state
(successor election year)",197.628338409091,0.49760082
"OK",1984,1,"core + election",NA,31.2771049543664,0.6314142
"OK",1985,0,"core + nonelection",NA,31.4059964936078,0.6103239
"OK",1986,0,"core + nonelection",NA,33.4052278323851,0.6103239
"OK",1987,0,"core + nonelection",NA,32.9506472741964,0.6103239
"OK",1988,1,"core + election",NA,33.77047341521,0.6103239
"OK",1989,0,"core + nonelection",NA,33.5212985522428,0.63623923
"OK",1990,0,"core + nonelection",NA,36.8487568593693,0.63623923
"OK",1991,0,"core + nonelection",NA,38.5526503013685,0.63623923
"OK",1992,1,"core + election",NA,43.6984565602675,0.63623923
"OK",1993,0,NA,NA,48.6781542938972,0.38959414
"OK",1994,0,NA,NA,45.853261601858,0.38959414
"OK",1995,0,NA,NA,48.5584091007967,0.38959414
"OK",1996,1,NA,NA,48.0265913267111,0.38959414
"OK",1997,0,NA,NA,50.2752749902196,0.43862486
"OK",1998,0,NA,NA,54.4281249546092,0.43862486
"OK",1999,0,NA,NA,57.2253306857045,0.43862486
"OK",2000,1,NA,NA,62.5074675105604,0.43862486
"OK",2001,0,"core + nonelection",NA,69.2835605939811,0.5703447
"OK",2002,0,"core + nonelection",NA,77.236194291637,0.5703447
"OK",2003,0,"core + nonelection",NA,75.6067794726871,0.5703447
"OK",2004,1,"core + election",NA,75.7524510316413,0.5703447
"OK",2005,0,"core + nonelection",NA,75.9359489423128,0.6035056
"OK",2006,0,"core + nonelection",NA,75.3740349435968,0.6035056
"OK",2007,0,"core + nonelection",NA,83.7395899101679,0.6035056
"OK",2008,1,"core + election",NA,78.7543910649351,0.6035056
"OR",1984,1,"swing + election year","swing state
(incumbent re-election year)",67.6510622526681,0.53659946
"OR",1985,0,"swing + nonelection",NA,65.2250161779739,0.5391483
"OR",1986,0,"swing + nonelection",NA,66.508101285912,0.5391483
"OR",1987,0,"swing + nonelection",NA,60.4167664623519,0.5391483
"OR",1988,1,"swing + election year","swing state
(successor election year)",59.4880193353668,0.5391483
"OR",1989,0,"swing + nonelection",NA,63.6320074101623,0.5309121
"OR",1990,0,"swing + nonelection",NA,68.7144016647549,0.5309121
"OR",1991,0,"swing + nonelection",NA,69.8602719985652,0.5309121
"OR",1992,1,"swing + election year","swing state
(incumbent re-election year)",76.4803394076398,0.5309121
"OR",1993,0,NA,NA,94.3375175295763,0.50970954
"OR",1994,0,NA,NA,106.219555937449,0.50970954
"OR",1995,0,NA,NA,109.484072096628,0.50970954
"OR",1996,1,NA,NA,110.288326599342,0.50970954
"OR",1997,0,"swing + nonelection",NA,114.784182160031,0.5457023
"OR",1998,0,"swing + nonelection",NA,116.542124806255,0.5457023
"OR",1999,0,"swing + nonelection",NA,126.312572127557,0.5457023
"OR",2000,1,"swing + election year","swing state
(successor election year)",129.166196393199,0.5457023
"OR",2001,0,"swing + nonelection",NA,151.967408267988,0.461457
"OR",2002,0,"swing + nonelection",NA,151.162285662391,0.461457
"OR",2003,0,"swing + nonelection",NA,155.603619756903,0.461457
"OR",2004,1,"swing + election year","swing state
(incumbent re-election year)",155.066084992124,0.461457
"OR",2005,0,"swing + nonelection",NA,157.39989366101,0.47654122
"OR",2006,0,"swing + nonelection",NA,153.204265678999,0.47654122
"OR",2007,0,"swing + nonelection",NA,159.86195024639,0.47654122
"OR",2008,1,"swing + election year","swing state
(successor election year)",162.048285694444,0.47654122
"PA",1984,1,NA,NA,159.29845349552,0.542246
"PA",1985,0,"swing + nonelection",NA,155.696624182799,0.5206841
"PA",1986,0,"swing + nonelection",NA,147.967816674294,0.5206841
"PA",1987,0,"swing + nonelection",NA,144.287505726481,0.5206841
"PA",1988,1,"swing + election year","swing state
(successor election year)",142.186119211422,0.5206841
"PA",1989,0,"swing + nonelection",NA,133.117035595638,0.5291064
"PA",1990,0,"swing + nonelection",NA,147.114901159853,0.5291064
"PA",1991,0,"swing + nonelection",NA,168.738416525001,0.5291064
"PA",1992,1,"swing + election year","swing state
(incumbent re-election year)",199.57751817107,0.5291064
"PA",1993,0,"swing + nonelection",NA,222.236892379549,0.50226086
"PA",1994,0,"swing + nonelection",NA,235.553744990141,0.50226086
"PA",1995,0,"swing + nonelection",NA,246.347999087988,0.50226086
"PA",1996,1,"swing + election year","swing state
(incumbent re-election year)",234.567102806705,0.50226086
"PA",1997,0,"swing + nonelection",NA,243.398603850629,0.5318006
"PA",1998,0,"swing + nonelection",NA,254.120116082923,0.5318006
"PA",1999,0,"swing + nonelection",NA,263.86381430433,0.5318006
"PA",2000,1,"swing + election year","swing state
(successor election year)",281.589558272228,0.5318006
"PA",2001,0,"swing + nonelection",NA,285.875176089787,0.45713928
"PA",2002,0,"swing + nonelection",NA,309.044987776207,0.45713928
"PA",2003,0,"swing + nonelection",NA,312.313786833571,0.45713928
"PA",2004,1,"swing + election year","swing state
(incumbent re-election year)",322.277221652301,0.45713928
"PA",2005,0,"swing + nonelection",NA,313.156221251879,0.4714401
"PA",2006,0,"swing + nonelection",NA,310.17674294887,0.4714401
"PA",2007,0,"swing + nonelection",NA,315.249188485427,0.4714401
"PA",2008,1,"swing + election year","swing state
(successor election year)",312.258909223881,0.4714401
"RI",1984,1,"swing + election year","swing state
(incumbent re-election year)",243.134299270822,0.4708744
"RI",1985,0,"swing + nonelection",NA,235.3539892637,0.46663767
"RI",1986,0,"swing + nonelection",NA,233.849475289123,0.46663767
"RI",1987,0,"swing + nonelection",NA,222.329532437594,0.46663767
"RI",1988,1,"swing + election year","swing state
(successor election year)",223.131829805077,0.46663767
"RI",1989,0,"swing + nonelection",NA,219.576324566028,0.4659527
"RI",1990,0,"swing + nonelection",NA,261.204128697734,0.4659527
"RI",1991,0,"swing + nonelection",NA,301.482609905188,0.4659527
"RI",1992,1,"swing + election year","swing state
(incumbent re-election year)",313.462785200231,0.4659527
"RI",1993,0,"core + nonelection",NA,379.660647667389,0.55297285
"RI",1994,0,"core + nonelection",NA,369.461258794878,0.55297285
"RI",1995,0,"core + nonelection",NA,400.455374727879,0.55297285
"RI",1996,1,"core + election",NA,362.252209036794,0.55297285
"RI",1997,0,"core + nonelection",NA,369.431138184163,0.62241936
"RI",1998,0,"core + nonelection",NA,387.678210009666,0.62241936
"RI",1999,0,"core + nonelection",NA,407.111153408343,0.62241936
"RI",2000,1,"core + election",NA,479.644559413797,0.62241936
"RI",2001,0,NA,NA,455.111232615422,0.34500983
"RI",2002,0,NA,NA,484.681001681416,0.34500983
"RI",2003,0,NA,NA,507.32325928218,0.34500983
"RI",2004,1,NA,NA,513.697548576501,0.34500983
"RI",2005,0,NA,NA,495.224556840744,0.34923053
"RI",2006,0,NA,NA,467.025516468109,0.34923053
"RI",2007,0,NA,NA,492.492039354761,0.34923053
"RI",2008,1,NA,NA,482.192027,0.34923053
"SC",1984,1,"core + election",NA,52.9788611077016,0.55290335
"SC",1985,0,NA,NA,52.0943725047844,0.5277858
"SC",1986,0,NA,NA,54.3661336995163,0.5277858
"SC",1987,0,NA,NA,51.5958441513,0.5277858
"SC",1988,1,NA,NA,52.1565074343834,0.5277858
"SC",1989,0,"core + nonelection",NA,48.4514963656081,0.58991873
"SC",1990,0,"core + nonelection",NA,70.847424470586,0.58991873
"SC",1991,0,"core + nonelection",NA,72.5917182484135,0.58991873
"SC",1992,1,"core + election",NA,83.637768462937,0.58991873
"SC",1993,0,NA,NA,89.1877900933988,0.39724824
"SC",1994,0,NA,NA,96.3883506045335,0.39724824
"SC",1995,0,NA,NA,97.5938346723526,0.39724824
"SC",1996,1,NA,NA,90.9206119475642,0.39724824
"SC",1997,0,NA,NA,98.2636356315029,0.43357268
"SC",1998,0,NA,NA,102.324270251549,0.43357268
"SC",1999,0,NA,NA,111.277343940714,0.43357268
"SC",2000,1,NA,NA,119.087516233127,0.43357268
"SC",2001,0,"core + nonelection",NA,130.461185252102,0.5533455
"SC",2002,0,"core + nonelection",NA,139.369061794903,0.5533455
"SC",2003,0,"core + nonelection",NA,144.760084713286,0.5533455
"SC",2004,1,"core + election",NA,144.911969066683,0.5533455
"SC",2005,0,"core + nonelection",NA,145.957538582186,0.56667894
"SC",2006,0,"core + nonelection",NA,141.536759967771,0.56667894
"SC",2007,0,"core + nonelection",NA,143.368754350093,0.56667894
"SC",2008,1,"core + election",NA,135.8275795,0.56667894
"SD",1984,1,"core + election",NA,14.2185553766314,0.5690189
"SD",1985,0,"core + nonelection",NA,11.5704663561182,0.59892005
"SD",1986,0,"core + nonelection",NA,11.5565391595955,0.59892005
"SD",1987,0,"core + nonelection",NA,9.96436228130641,0.59892005
"SD",1988,1,"core + election",NA,10.1802102239162,0.59892005
"SD",1989,0,"core + nonelection",NA,10.3835932116464,0.6070845
"SD",1990,0,"core + nonelection",NA,11.4834664095997,0.6070845
"SD",1991,0,"core + nonelection",NA,12.954277743621,0.6070845
"SD",1992,1,"core + election",NA,13.5911237326913,0.6070845
"SD",1993,0,NA,NA,15.8574271063153,0.43749025
"SD",1994,0,NA,NA,15.7749073888349,0.43749025
"SD",1995,0,NA,NA,17.0325333263098,0.43749025
"SD",1996,1,NA,NA,16.799124376775,0.43749025
"SD",1997,0,"swing + nonelection",NA,19.7734811303681,0.47537667
"SD",1998,0,"swing + nonelection",NA,18.9141795938541,0.47537667
"SD",1999,0,"swing + nonelection",NA,19.6106170492577,0.47537667
"SD",2000,1,"swing + election year","swing state
(successor election year)",20.7929430953194,0.47537667
"SD",2001,0,"core + nonelection",NA,23.9673555121526,0.5526978
"SD",2002,0,"core + nonelection",NA,25.8098679274395,0.5526978
"SD",2003,0,"core + nonelection",NA,28.2869341300231,0.5526978
"SD",2004,1,"core + election",NA,26.0366362680664,0.5526978
"SD",2005,0,"core + nonelection",NA,27.261651830136,0.5815386
"SD",2006,0,"core + nonelection",NA,22.3966315348531,0.5815386
"SD",2007,0,"core + nonelection",NA,22.4604995105477,0.5815386
"SD",2008,1,"core + election",NA,25.7217590151515,0.5815386
"TN",1984,1,NA,NA,38.2779280256457,0.543502
"TN",1985,0,"swing + nonelection",NA,37.8297495837943,0.5058628
"TN",1986,0,"swing + nonelection",NA,37.9157624117968,0.5058628
"TN",1987,0,"swing + nonelection",NA,36.3347003092114,0.5058628
"TN",1988,1,"swing + election year","swing state
(successor election year)",38.6905968249736,0.5058628
"TN",1989,0,"core + nonelection",NA,38.950702579464,0.55516803
"TN",1990,0,"core + nonelection",NA,46.377946934026,0.55516803
"TN",1991,0,"core + nonelection",NA,51.2755487337979,0.55516803
"TN",1992,1,"core + election",NA,55.5248970565212,0.55516803
"TN",1993,0,NA,NA,65.5570384378749,0.45399183
"TN",1994,0,NA,NA,68.2568982269395,0.45399183
"TN",1995,0,NA,NA,69.9036842090591,0.45399183
"TN",1996,1,NA,NA,66.2014457396033,0.45399183
"TN",1997,0,"swing + nonelection",NA,72.7177805150359,0.48555347
"TN",1998,0,"swing + nonelection",NA,78.2641585768171,0.48555347
"TN",1999,0,"swing + nonelection",NA,81.1379710179537,0.48555347
"TN",2000,1,"swing + election year","swing state
(successor election year)",89.857767927766,0.48555347
"TN",2001,0,"swing + nonelection",NA,93.2607941092327,0.49359396
"TN",2002,0,"swing + nonelection",NA,104.692572455501,0.49359396
"TN",2003,0,"swing + nonelection",NA,106.651136601518,0.49359396
"TN",2004,1,"swing + election year","swing state
(incumbent re-election year)",113.070977441286,0.49359396
"TN",2005,0,"swing + nonelection",NA,110.94445996059,0.52620554
"TN",2006,0,"swing + nonelection",NA,103.102582761183,0.52620554
"TN",2007,0,"swing + nonelection",NA,104.561864097016,0.52620554
"TN",2008,1,"swing + election year","swing state
(successor election year)",144.583341,0.52620554
"TX",1984,1,"core + election",NA,38.2575039265692,0.5738067
"TX",1985,0,"core + nonelection",NA,40.5113356112651,0.56451714
"TX",1986,0,"core + nonelection",NA,38.6254984216254,0.56451714
"TX",1987,0,"core + nonelection",NA,33.2139212306215,0.56451714
"TX",1988,1,"core + election",NA,38.9696317054284,0.56451714
"TX",1989,0,"core + nonelection",NA,37.1790592250599,0.5909999
"TX",1990,0,"core + nonelection",NA,43.05181658639,0.5909999
"TX",1991,0,"core + nonelection",NA,49.4399518542931,0.5909999
"TX",1992,1,"core + election",NA,61.054587401229,0.5909999
"TX",1993,0,NA,NA,74.580127745445,0.42541733
"TX",1994,0,NA,NA,76.5423849321633,0.42541733
"TX",1995,0,NA,NA,80.6290031996859,0.42541733
"TX",1996,1,NA,NA,75.107348496093,0.42541733
"TX",1997,0,"swing + nonelection",NA,77.4255639198275,0.46250293
"TX",1998,0,"swing + nonelection",NA,81.9620004854128,0.46250293
"TX",1999,0,"swing + nonelection",NA,91.6097011529041,0.46250293
"TX",2000,1,"swing + election year","swing state
(successor election year)",92.9585701327514,0.46250293
"TX",2001,0,"core + nonelection",NA,101.905411966466,0.55286354
"TX",2002,0,"core + nonelection",NA,107.466094653491,0.55286354
"TX",2003,0,"core + nonelection",NA,120.560899639844,0.55286354
"TX",2004,1,"core + election",NA,113.56662674133,0.55286354
"TX",2005,0,"core + nonelection",NA,114.784172156999,0.5837569
"TX",2006,0,"core + nonelection",NA,119.985698199443,0.5837569
"TX",2007,0,"core + nonelection",NA,113.310821675896,0.5837569
"TX",2008,1,"core + election",NA,141.483130220472,0.5837569
"UT",1984,1,"core + election",NA,49.5172968942046,0.7162586
"UT",1985,0,"core + nonelection",NA,53.2895534919665,0.7268842
"UT",1986,0,"core + nonelection",NA,49.3399828167676,0.7268842
"UT",1987,0,"core + nonelection",NA,46.5297077339268,0.7268842
"UT",1988,1,"core + election",NA,46.1921302967143,0.7268842
"UT",1989,0,"core + nonelection",NA,41.2290273379729,0.73491025
"UT",1990,0,"core + nonelection",NA,46.2099809130751,0.73491025
"UT",1991,0,"core + nonelection",NA,49.5001097274759,0.73491025
"UT",1992,1,"core + election",NA,58.9128733750724,0.73491025
"UT",1993,0,NA,NA,66.736212247945,0.31246176
"UT",1994,0,NA,NA,69.2884709947718,0.31246176
"UT",1995,0,NA,NA,70.6459822782863,0.31246176
"UT",1996,1,NA,NA,68.1776489918386,0.31246176
"UT",1997,0,NA,NA,70.9282242902178,0.35613018
"UT",1998,0,NA,NA,74.9438110450478,0.35613018
"UT",1999,0,NA,NA,85.9830863636836,0.35613018
"UT",2000,1,NA,NA,87.7827793299892,0.35613018
"UT",2001,0,"core + nonelection",NA,91.8478672739205,0.6583286
"UT",2002,0,"core + nonelection",NA,101.972391600349,0.6583286
"UT",2003,0,"core + nonelection",NA,104.00029335661,0.6583286
"UT",2004,1,"core + election",NA,104.298705926448,0.6583286
"UT",2005,0,"core + nonelection",NA,103.422826737901,0.69030476
"UT",2006,0,"core + nonelection",NA,102.917020977317,0.69030476
"UT",2007,0,"core + nonelection",NA,109.843337530322,0.69030476
"UT",2008,1,"core + election",NA,108.49593537931,0.69030476
"VA",1984,1,"core + election",NA,28.696862674168,0.58918184
"VA",1985,0,"core + nonelection",NA,28.8348066524256,0.5672599
"VA",1986,0,"core + nonelection",NA,28.9065429809722,0.5672599
"VA",1987,0,"core + nonelection",NA,24.3110415664644,0.5672599
"VA",1988,1,"core + election",NA,26.4147863616741,0.5672599
"VA",1989,0,"core + nonelection",NA,24.3067928200562,0.59950167
"VA",1990,0,"core + nonelection",NA,28.7641156202926,0.59950167
"VA",1991,0,"core + nonelection",NA,35.5171766484375,0.59950167
"VA",1992,1,"core + election",NA,36.9521656713278,0.59950167
"VA",1993,0,NA,NA,40.4612702330701,0.41470116
"VA",1994,0,NA,NA,41.7360554989912,0.41470116
"VA",1995,0,NA,NA,40.0219908727588,0.41470116
"VA",1996,1,NA,NA,38.8371842492138,0.41470116
"VA",1997,0,"swing + nonelection",NA,42.5703679687708,0.45341817
"VA",1998,0,"swing + nonelection",NA,42.6705170148743,0.45341817
"VA",1999,0,"swing + nonelection",NA,46.8131018474991,0.45341817
"VA",2000,1,"swing + election year","swing state
(successor election year)",52.356124280674,0.45341817
"VA",2001,0,"swing + nonelection",NA,56.3102556743431,0.52587616
"VA",2002,0,"swing + nonelection",NA,65.303545438103,0.52587616
"VA",2003,0,"swing + nonelection",NA,65.064915678113,0.52587616
"VA",2004,1,"swing + election year","swing state
(incumbent re-election year)",63.3205656162014,0.52587616
"VA",2005,0,"swing + nonelection",NA,60.7518380144222,0.5311384
"VA",2006,0,"swing + nonelection",NA,58.3121246027534,0.5311384
"VA",2007,0,"swing + nonelection",NA,69.5304852622377,0.5311384
"VA",2008,1,"swing + election year","swing state
(successor election year)",63.7516798283582,0.5311384
"VT",1984,1,"core + election",NA,48.6200808141996,0.57519406
"VT",1985,0,"core + nonelection",NA,47.8924102647662,0.56003237
"VT",1986,0,"core + nonelection",NA,45.1497812749185,0.56003237
"VT",1987,0,"core + nonelection",NA,44.9819638076281,0.56003237
"VT",1988,1,"core + election",NA,43.6048920574886,0.56003237
"VT",1989,0,"swing + nonelection",NA,41.2555832569102,0.5468219
"VT",1990,0,"swing + nonelection",NA,45.2856030870958,0.5468219
"VT",1991,0,"swing + nonelection",NA,55.8679643792609,0.5468219
"VT",1992,1,"swing + election year","swing state
(incumbent re-election year)",56.2795836077032,0.5468219
"VT",1993,0,NA,NA,62.0087841728356,0.4993586
"VT",1994,0,NA,NA,62.1267287653358,0.4993586
"VT",1995,0,NA,NA,65.4574798790278,0.4993586
"VT",1996,1,NA,NA,65.3803754131688,0.4993586
"VT",1997,0,"core + nonelection",NA,68.3085914188121,0.5721844
"VT",1998,0,"core + nonelection",NA,76.0439879507372,0.5721844
"VT",1999,0,"core + nonelection",NA,82.8076308370975,0.5721844
"VT",2000,1,"core + election",NA,84.0338858412847,0.5721844
"VT",2001,0,NA,NA,93.1374505481949,0.40374205
"VT",2002,0,NA,NA,102.197640605489,0.40374205
"VT",2003,0,NA,NA,104.313487888154,0.40374205
"VT",2004,1,NA,NA,106.701742252999,0.40374205
"VT",2005,0,NA,NA,99.2588752128008,0.40358606
"VT",2006,0,NA,NA,99.216075032041,0.40358606
"VT",2007,0,NA,NA,107.355499267329,0.40358606
"VT",2008,1,NA,NA,145.576450357143,0.40358606
"WA",1984,1,"core + election",NA,94.2166641118799,0.56226104
"WA",1985,0,"core + nonelection",NA,100.074823510708,0.55228925
"WA",1986,0,"core + nonelection",NA,109.17391013484,0.55228925
"WA",1987,0,"core + nonelection",NA,97.1942638686727,0.55228925
"WA",1988,1,"core + election",NA,105.772372806138,0.55228925
"WA",1989,0,"swing + nonelection",NA,112.556222755514,0.5428626
"WA",1990,0,"swing + nonelection",NA,111.064672588092,0.5428626
"WA",1991,0,"swing + nonelection",NA,126.316537786648,0.5428626
"WA",1992,1,"swing + election year","swing state
(incumbent re-election year)",142.082273652923,0.5428626
"WA",1993,0,"swing + nonelection",NA,167.69637951935,0.5060942
"WA",1994,0,"swing + nonelection",NA,174.766744880281,0.5060942
"WA",1995,0,"swing + nonelection",NA,171.942507763265,0.5060942
"WA",1996,1,"swing + election year","swing state
(incumbent re-election year)",176.394548662446,0.5060942
"WA",1997,0,"core + nonelection",NA,183.510175484131,0.5519802
"WA",1998,0,"core + nonelection",NA,183.961078199182,0.5519802
"WA",1999,0,"core + nonelection",NA,191.310802687295,0.5519802
"WA",2000,1,"core + election",NA,212.457933711661,0.5519802
"WA",2001,0,NA,NA,221.047254235451,0.44089624
"WA",2002,0,NA,NA,244.919879281182,0.44089624
"WA",2003,0,NA,NA,254.915855687768,0.44089624
"WA",2004,1,NA,NA,255.092303487971,0.44089624
"WA",2005,0,"swing + nonelection",NA,248.56644443479,0.4540468
"WA",2006,0,"swing + nonelection",NA,240.209733087037,0.4540468
"WA",2007,0,"swing + nonelection",NA,254.941311650344,0.4540468
"WA",2008,1,"swing + election year","swing state
(successor election year)",277.303999666667,0.4540468
"WI",1984,1,"swing + election year","swing state
(incumbent re-election year)",64.0853864396447,0.52236366
"WI",1985,0,"swing + nonelection",NA,60.5243230186783,0.52117497
"WI",1986,0,"swing + nonelection",NA,57.9026322465848,0.52117497
"WI",1987,0,"swing + nonelection",NA,57.3122618488562,0.52117497
"WI",1988,1,"swing + election year","swing state
(successor election year)",53.9057279409428,0.52117497
"WI",1989,0,"swing + nonelection",NA,54.0904383476013,0.5179689
"WI",1990,0,"swing + nonelection",NA,62.5456602627755,0.5179689
"WI",1991,0,"swing + nonelection",NA,63.1287729597575,0.5179689
"WI",1992,1,"swing + election year","swing state
(incumbent re-election year)",69.663506940163,0.5179689
"WI",1993,0,"swing + nonelection",NA,79.3818925205019,0.4999805
"WI",1994,0,"swing + nonelection",NA,82.7816936135402,0.4999805
"WI",1995,0,"swing + nonelection",NA,77.9365969589584,0.4999805
"WI",1996,1,"swing + election year","swing state
(incumbent re-election year)",78.2866983048333,0.4999805
"WI",1997,0,"swing + nonelection",NA,81.6200716490922,0.5351239
"WI",1998,0,"swing + nonelection",NA,87.051003721843,0.5351239
"WI",1999,0,"swing + nonelection",NA,88.3871900660577,0.5351239
"WI",2000,1,"swing + election year","swing state
(successor election year)",98.0743898744509,0.5351239
"WI",2001,0,"swing + nonelection",NA,104.356013658649,0.47057074
"WI",2002,0,"swing + nonelection",NA,116.422813344048,0.47057074
"WI",2003,0,"swing + nonelection",NA,117.937149466502,0.47057074
"WI",2004,1,"swing + election year","swing state
(incumbent re-election year)",113.245095154396,0.47057074
"WI",2005,0,"swing + nonelection",NA,112.250561732403,0.47924644
"WI",2006,0,"swing + nonelection",NA,103.17966340259,0.47924644
"WI",2007,0,"swing + nonelection",NA,106.594797643634,0.47924644
"WI",2008,1,"swing + election year","swing state
(successor election year)",114.249140958333,0.47924644
"WV",1984,1,NA,NA,32.5777124964332,0.51056933
"WV",1985,0,NA,NA,30.7817869653347,0.48277658
"WV",1986,0,NA,NA,32.0732256096589,0.48277658
"WV",1987,0,NA,NA,30.929444959094,0.48277658
"WV",1988,1,NA,NA,28.2019917449295,0.48277658
"WV",1989,0,"swing + nonelection",NA,29.9332045494568,0.50175256
"WV",1990,0,"swing + nonelection",NA,32.2618664487733,0.50175256
"WV",1991,0,"swing + nonelection",NA,39.515838843848,0.50175256
"WV",1992,1,"swing + election year","swing state
(incumbent re-election year)",48.6794667018803,0.50175256
"WV",1993,0,NA,NA,60.9990734737442,0.51624435
"WV",1994,0,NA,NA,55.694532635656,0.51624435
"WV",1995,0,NA,NA,60.6461486631994,0.51624435
"WV",1996,1,NA,NA,53.917796294225,0.51624435
"WV",1997,0,"core + nonelection",NA,52.9024570567925,0.561668
"WV",1998,0,"core + nonelection",NA,60.8035728642286,0.561668
"WV",1999,0,"core + nonelection",NA,59.8549845721111,0.561668
"WV",2000,1,"core + election",NA,64.5808168240168,0.561668
"WV",2001,0,NA,NA,67.337818565765,0.45706192
"WV",2002,0,NA,NA,68.8722544045818,0.45706192
"WV",2003,0,NA,NA,72.0493995823135,0.45706192
"WV",2004,1,NA,NA,72.3930731671374,0.45706192
"WV",2005,0,NA,NA,73.7912855605132,0.5045571
"WV",2006,0,NA,NA,66.919305614217,0.5045571
"WV",2007,0,NA,NA,69.2199130661805,0.5045571
"WV",2008,1,NA,NA,65.8707264,0.5045571
"WY",1984,1,"core + election",NA,26.7188186367855,0.66112566
"WY",1985,0,"core + nonelection",NA,27.1766248516469,0.66789144
"WY",1986,0,"core + nonelection",NA,23.6217657847932,0.66789144
"WY",1987,0,"core + nonelection",NA,22.0091654598097,0.66789144
"WY",1988,1,"core + election",NA,26.1849323046245,0.66789144
"WY",1989,0,"core + nonelection",NA,23.4084226935391,0.673193
"WY",1990,0,"core + nonelection",NA,25.1841219938787,0.673193
"WY",1991,0,"core + nonelection",NA,25.8423908764944,0.673193
"WY",1992,1,"core + election",NA,27.4985076652668,0.673193
"WY",1993,0,NA,NA,30.0870266975923,0.37794232
"WY",1994,0,NA,NA,30.0421757926543,0.37794232
"WY",1995,0,NA,NA,32.6087450410433,0.37794232
"WY",1996,1,NA,NA,28.4596203796017,0.37794232
"WY",1997,0,NA,NA,29.8788913207297,0.42431727
"WY",1998,0,NA,NA,33.8452559060434,0.42431727
"WY",1999,0,NA,NA,38.7394485703901,0.42431727
"WY",2000,1,NA,NA,38.2916004333789,0.42431727
"WY",2001,0,"core + nonelection",NA,40.6025647798564,0.60754085
"WY",2002,0,"core + nonelection",NA,42.8351418227559,0.60754085
"WY",2003,0,"core + nonelection",NA,54.7447603517525,0.60754085
"WY",2004,1,"core + election",NA,49.6401974610752,0.60754085
"WY",2005,0,"core + nonelection",NA,45.811482308256,0.66260976
"WY",2006,0,"core + nonelection",NA,43.606698388776,0.66260976
"WY",2007,0,"core + nonelection",NA,46.4916593993643,0.66260976
"WY",2008,1,"core + election",NA,47.5388264347826,0.66260976
