year,state_FIPS,county_FIPS,state,county,dvoteswing_inc,dpct_grants,dpc_income,inc_ad_diff,inc_campaign_diff,dhousevote_inc,iraq_cas2004,iraq_cas2008,dpct_popl,comp_state,state_abb
1988,37,75,North Carolina,Graham County,-1.29000091552734,-11.7294929921627,-0.604740142822266,0.551999986171722,-1,0.338611602783203,0,0,-0.0152493473142385,0,NC
1992,37,75,North Carolina,Graham County,-6.13000106811523,3.03012244403362,0.987678527832031,0.400000005960464,-2,3.98736190795898,0,0,0.0453404001891613,0,NC
1996,37,75,North Carolina,Graham County,-4.51000213623047,-5.34928925335407,1.00053405761719,0.300000011920929,-1,0.829109191894531,0,0,0.0381689593195915,0,NC
2000,37,75,North Carolina,Graham County,-9.79999923706055,-4.26939204335213,1.00961685180664,0,-1,0.614517211914062,0,0,0.0273814108222723,1,NC
2004,37,75,North Carolina,Graham County,-1.69000244140625,19.7020411491394,0.0266227722167969,0,0,-1.54778671264648,0,0,7.5075076892972e-4,1,NC
2008,37,75,North Carolina,Graham County,1.14334106445312,80.3791463375092,-1.67751693725586,-0.446000009775162,-4,-9.564697265625,0,0,-0.00225056265480816,0,NC
1988,37,77,North Carolina,Granville County,-6.68000030517578,-12.1637240052223,-0.0958805084228516,0.551999986171722,-1,-25.435131072998,0,0,0.0664219036698341,0,NC
1992,37,77,North Carolina,Granville County,-5.68000030517578,6.71376138925552,1.02066993713379,0.400000005960464,-2,19.9726791381836,0,0,0.0452024899423122,0,NC
1996,37,77,North Carolina,Granville County,-2.55000305175781,8.53065326809883,0.692060470581055,0.300000011920929,-1,9.53853988647461,0,0,0.088255263864994,0,NC
2000,37,77,North Carolina,Granville County,-3.87999725341797,4.26804050803185,0.87730598449707,0,-1,0.815170288085938,0,0,0.128532156348228,1,NC
2004,37,77,North Carolina,Granville County,2.38999938964844,0.186668045353144,0.65351676940918,0,0,-2.44004058837891,1,0,0.0771026089787483,1,NC
2008,37,77,North Carolina,Granville County,-4.5268440246582,14.8729205131531,-0.343206405639648,-0.446000009775162,-4,-2.2193603515625,0,2,0.0850978866219521,0,NC
1988,37,79,North Carolina,Greene County,-5.75,71.6118395328522,2.26046371459961,0.551999986171722,-1,4.34685134887695,0,0,-0.0332584567368031,0,NC
1992,37,79,North Carolina,Greene County,-3.72999954223633,5.96341975033283,-0.374555587768555,0.400000005960464,-2,-3.28164672851562,0,0,0.0186535846441984,0,NC
1996,37,79,North Carolina,Greene County,-10.6699981689453,14.0609338879585,1.67407608032227,0.300000011920929,-1,5.48097610473633,0,0,0.124192118644714,0,NC
2000,37,79,North Carolina,Greene County,-2.77000045776367,-14.2132982611656,1.51550483703613,0,-1,3.89752578735352,0,0,0.0723706483840942,1,NC
2004,37,79,North Carolina,Greene County,1.27999877929688,-5.95777221024036,0.70416259765625,0,0,0.684532165527344,0,0,0.0421002842485905,1,NC
2008,37,79,North Carolina,Greene County,-5.76704788208008,14.4183665513992,0.207324981689453,-0.446000009775162,-4,29.7173233032227,0,0,0.0417107976973057,0,NC
1988,37,81,North Carolina,Guilford County,-4.61000061035156,-5.05076237022877,1.12347793579102,0.551999986171722,-1,12.4433288574219,0,0,0.0416720137000084,0,NC
1992,37,81,North Carolina,Guilford County,-9.18999862670898,44.7570413351059,0.782539367675781,0.400000005960464,-2,4.19556427001953,0,0,0.0644631385803223,0,NC
1996,37,81,North Carolina,Guilford County,-1.89999771118164,5.80580718815327,0.788429260253906,0.300000011920929,-1,25.690502166748,0,0,0.08673295378685,0,NC
2000,37,81,North Carolina,Guilford County,-1.63000106811523,2.94869765639305,0.641483306884766,0,-1,0,0,0,0.0714097321033478,1,NC
2004,37,81,North Carolina,Guilford County,-1.54000091552734,9.86945182085037,1.00371170043945,0,0,-26.8500823974609,2,0,0.0375486090779305,1,NC
2008,37,81,North Carolina,Guilford County,-8.78299713134766,-14.2929702997208,-1.33282089233398,-0.446000009775162,-4,-3.8304443359375,0,10,0.0814902037382126,0,NC
1988,37,83,North Carolina,Halifax County,-2.67000198364258,8.04661810398102,0.695413589477539,0.551999986171722,-1,-25.435131072998,0,0,0.00279268831945956,0,NC
1992,37,83,North Carolina,Halifax County,-9.41999816894531,21.9167977571487,0.680583953857422,0.400000005960464,-2,19.9726791381836,0,0,0.021338926628232,0,NC
1996,37,83,North Carolina,Halifax County,-0.689998626708984,-9.05787423253059,0.676280975341797,0.300000011920929,-1,5.48097610473633,0,0,0.0272849611938,0,NC
2000,37,83,North Carolina,Halifax County,-2.22000122070312,2.09112074226141,0.700815200805664,0,-1,3.89752578735352,0,0,-0.0134611073881388,1,NC
2004,37,83,North Carolina,Halifax County,1.63999938964844,0.0799783098045737,0.973527908325195,0,0,0.684532165527344,0,0,-0.0269750859588385,1,NC
2008,37,83,North Carolina,Halifax County,-5.17502593994141,151.426947116852,0.832317352294922,-0.446000009775162,-4,29.7173233032227,0,0,-0.0107731530442834,0,NC
1988,37,85,North Carolina,Harnett County,-3.86000061035156,-8.81188735365868,0.740493774414062,0.551999986171722,-1,-35.5449752807617,0,0,0.0745700672268867,0,NC
1992,37,85,North Carolina,Harnett County,-3.81000137329102,9.99448075890541,1.26585388183594,0.400000005960464,-2,3.55181121826172,0,0,0.0665262043476105,0,NC
1996,37,85,North Carolina,Harnett County,-3.44000244140625,8.10701176524162,0.294862747192383,0.300000011920929,-1,9.53853988647461,0,0,0.1440040320158,0,NC
2000,37,85,North Carolina,Harnett County,-4.77000045776367,2.54157390445471,0.694972991943359,0,-1,0.815170288085938,0,0,0.119569875299931,1,NC
2004,37,85,North Carolina,Harnett County,2.69000244140625,4.99984845519066,0.601053237915039,0,0,3.97248077392578,2,0,0.0963309779763222,1,NC
2008,37,85,North Carolina,Harnett County,-5.88376617431641,13.0530253052711,-0.775945663452148,-0.446000009775162,-4,-1.62981033325195,0,3,0.1177908629179,0,NC
1988,37,87,North Carolina,Haywood County,-6.19000244140625,-23.6533880233765,0.419044494628906,0.551999986171722,-1,0.338611602783203,0,0,0.00301326252520084,0,NC
1992,37,87,North Carolina,Haywood County,-8.59999847412109,-5.70318400859833,0.732242584228516,0.400000005960464,-2,3.98736190795898,0,0,0.0262974165380001,0,NC
1996,37,87,North Carolina,Haywood County,-4.84000015258789,-26.0501056909561,0.569217681884766,0.300000011920929,-1,0.829109191894531,0,0,0.0595135018229485,0,NC
2000,37,87,North Carolina,Haywood County,-9.22000122070312,-0.768997333943844,0.438379287719727,0,-1,0.614517211914062,0,0,0.0527268126606941,1,NC
2004,37,87,North Carolina,Haywood County,1.1099967956543,2.62775849550962,0.470474243164062,0,0,-1.54778671264648,0,0,0.0313637778162956,1,NC
2008,37,87,North Carolina,Haywood County,-2.47805786132812,23.5556900501251,-0.837871551513672,-0.446000009775162,-4,-9.564697265625,0,0,0.0191921722143888,0,NC
1988,37,89,North Carolina,Henderson County,-4.98999786376953,-6.99560567736626,0.864524841308594,0.551999986171722,-1,0.338611602783203,0,0,0.054970633238554,0,NC
1992,37,89,North Carolina,Henderson County,-6.56999969482422,-21.9934836030006,1.26236724853516,0.400000005960464,-2,3.98736190795898,0,0,0.0897460579872131,0,NC
1996,37,89,North Carolina,Henderson County,-3.06999969482422,7.94175937771797,0.459936141967773,0.300000011920929,-1,0.829109191894531,0,0,0.110794067382812,0,NC
2000,37,89,North Carolina,Henderson County,-2.81000137329102,30.2848905324936,0.624740600585938,0,-1,0.614517211914062,0,0,0.0971987769007683,1,NC
2004,37,89,North Carolina,Henderson County,-2.03000640869141,21.6493517160416,1.05887603759766,0,0,-1.54778671264648,0,0,0.0575722455978394,1,NC
2008,37,89,North Carolina,Henderson County,-4.49427032470703,-30.8269679546356,-0.957477569580078,-0.446000009775162,-4,-9.564697265625,0,1,0.079306349158287,0,NC
1988,37,91,North Carolina,Hertford County,-3.79999923706055,11.385490745306,0.303686141967773,0.551999986171722,-1,4.34685134887695,0,0,-0.0225899089127779,0,NC
1992,37,91,North Carolina,Hertford County,-5.20000076293945,18.4929326176643,0.556045532226562,0.400000005960464,-2,-3.28164672851562,0,0,-0.0151302516460419,0,NC
1996,37,91,North Carolina,Hertford County,5.09999847412109,0.717939157038927,0.307332992553711,0.300000011920929,-1,5.48097610473633,0,0,0.00863873213529587,0,NC
2000,37,91,North Carolina,Hertford County,-2.98999786376953,-6.40061348676682,0.994050979614258,0,-1,3.89752578735352,0,0,0.0131120039150119,1,NC
2004,37,91,North Carolina,Hertford County,6.1200008392334,4.92899380624294,0.614700317382812,0,0,0.684532165527344,0,0,0.0139881474897265,1,NC
2008,37,91,North Carolina,Hertford County,-7.21045303344727,98.0874836444855,0.411172866821289,-0.446000009775162,-4,29.7173233032227,0,0,0.00378185557201505,0,NC
1988,37,93,North Carolina,Hoke County,-5.13999938964844,16.6493311524391,0.582897186279297,0.551999986171722,-1,6.37680053710938,0,0,0.0501795448362827,0,NC
1992,37,93,North Carolina,Hoke County,-6.65999984741211,8.4730863571167,0.902673721313477,0.400000005960464,-2,-6.19717788696289,0,0,0.076202318072319,0,NC
1996,37,93,North Carolina,Hoke County,-3.84000396728516,1.95139795541763,0.847249984741211,0.300000011920929,-1,3.42684936523438,0,0,0.214111819863319,0,NC
2000,37,93,North Carolina,Hoke County,-5.37999725341797,-3.05206757038832,0.682558059692383,0,-1,-4.28759765625,0,0,0.150761276483536,1,NC
2004,37,93,North Carolina,Hoke County,6.90000152587891,5.06869331002235,0.679290771484375,0,0,0.963405609130859,0,0,0.126018896698952,1,NC
2008,37,93,North Carolina,Hoke County,-7.14599609375,16.7362838983536,-0.0457267761230469,-0.446000009775162,-4,-5.51749420166016,0,1,0.144805520772934,0,NC
1988,37,95,North Carolina,Hyde County,-12.6700019836426,7.14678689837456,5.1262149810791,0.551999986171722,-1,4.34685134887695,0,0,-0.0610817261040211,0,NC
1992,37,95,North Carolina,Hyde County,-3.63999938964844,-12.0396688580513,-1.36384201049805,0.400000005960464,-2,-3.28164672851562,0,0,-0.0141740869730711,0,NC
1996,37,95,North Carolina,Hyde County,-3.31999969482422,6.30036443471909,3.09679794311523,0.300000011920929,-1,-10.4611854553223,0,0,-0.00294930883683264,0,NC
2000,37,95,North Carolina,Hyde County,-9.6400032043457,44.7214514017105,2.04171562194824,0,-1,0.320827484130859,0,0,0.0774634853005409,1,NC
2004,37,95,North Carolina,Hyde County,3.1099967956543,11.7988035082817,2.52779769897461,0,0,-29.3006744384766,0,0,-0.0677762553095818,1,NC
2008,37,95,North Carolina,Hyde County,-4.55304718017578,38.0401194095612,-0.750738143920898,-0.446000009775162,-4,-2.74498748779297,0,0,-0.0318424440920353,0,NC
1988,37,97,North Carolina,Iredell County,-3.1199951171875,4.06941063702106,0.344005584716797,0.551999986171722,-1,14.6279525756836,0,0,0.0527523197233677,0,NC
1992,37,97,North Carolina,Iredell County,-7.75000381469727,29.5213580131531,1.03073120117188,0.400000005960464,-2,5.30348205566406,0,0,0.0732429400086403,0,NC
1996,37,97,North Carolina,Iredell County,-2.34999847412109,1.27575546503067,0.586278915405273,0.300000011920929,-1,0.624198913574219,0,0,0.10486377030611,0,NC
2000,37,97,North Carolina,Iredell County,-4.15999984741211,-3.77374663949013,-0.10186767578125,0,-1,30.1528549194336,0,0,0.147332072257996,1,NC
2004,37,97,North Carolina,Iredell County,2.24000549316406,1.75472237169743,-0.288787841796875,0,0,-11.3640899658203,0,0,0.102453544735909,1,NC
2008,37,97,North Carolina,Iredell County,-5.84495544433594,-34.2756927013397,-1.24456405639648,-0.446000009775162,-4,1.21118927001953,0,2,0.14184558391571,0,NC
1988,37,99,North Carolina,Jackson County,-4.95999908447266,18.0970534682274,0.829093933105469,0.551999986171722,-1,0.338611602783203,0,0,-0.00508563313633204,0,NC
1992,37,99,North Carolina,Jackson County,-8.52000045776367,18.4355586767197,0.492137908935547,0.400000005960464,-2,3.98736190795898,0,0,0.0533714182674885,0,NC
1996,37,99,North Carolina,Jackson County,-2.2599983215332,12.9198089241982,0.309846878051758,0.300000011920929,-1,0.829109191894531,0,0,0.0988724753260612,0,NC
2000,37,99,North Carolina,Jackson County,-7.26000213623047,15.1178121566772,0.646703720092773,0,-1,0.614517211914062,0,0,0.0804299116134644,1,NC
2004,37,99,North Carolina,Jackson County,0.029998779296875,8.26427564024925,0.680622100830078,0,0,-1.54778671264648,0,0,0.065847210586071,1,NC
2008,37,99,North Carolina,Jackson County,-4.8464241027832,31.7572116851807,-1.25703811645508,-0.446000009775162,-4,-9.564697265625,0,0,0.0373325832188129,0,NC
1988,37,101,North Carolina,Johnston County,-3.31999969482422,-21.9348788261414,0.820362091064453,0.551999986171722,-1,-35.5449752807617,0,0,0.0652432143688202,0,NC
1992,37,101,North Carolina,Johnston County,-6.3599967956543,13.6868312954903,1.1965217590332,0.400000005960464,-2,3.55181121826172,0,0,0.106770902872086,0,NC
1996,37,101,North Carolina,Johnston County,-4.8599967956543,3.91659513115883,0.446285247802734,0.300000011920929,-1,9.53853988647461,0,0,0.171705603599548,0,NC
2000,37,101,North Carolina,Johnston County,-3.90999984741211,17.6283001899719,0.884796142578125,0,-1,0.815170288085938,0,0,0.204754188656807,1,NC
2004,37,101,North Carolina,Johnston County,1.6199951171875,5.95670491456985,0.566473007202148,0,0,3.97248077392578,0,0,0.140233069658279,1,NC
2008,37,101,North Carolina,Johnston County,-6.14748382568359,23.8085076212883,-1.35942077636719,-0.446000009775162,-4,-1.62981033325195,0,3,0.161520898342133,0,NC
1988,37,103,North Carolina,Jones County,-4.58000183105469,45.3178226947784,1.48506355285645,0.551999986171722,-1,-35.5449752807617,0,0,0.00117798242717981,0,NC
1992,37,103,North Carolina,Jones County,-3.57999801635742,-7.5227752327919,-0.706722259521484,0.400000005960464,-2,3.55181121826172,0,0,0.029307946562767,0,NC
1996,37,103,North Carolina,Jones County,-5.61999893188477,11.1742235720158,1.94261169433594,0.300000011920929,-1,5.48097610473633,0,0,0.0459316223859787,0,NC
2000,37,103,North Carolina,Jones County,-5.79999923706055,4.40367721021175,3.12745666503906,0,-1,3.89752578735352,0,0,0.0312965735793114,1,NC
2004,37,103,North Carolina,Jones County,4.22000122070312,4.21117469668388,2.58565902709961,0,0,0.684532165527344,0,0,-0.0210982654243708,1,NC
2008,37,103,North Carolina,Jones County,-3.6464958190918,96.4761912822723,0.640892028808594,-0.446000009775162,-4,29.7173233032227,0,0,-0.0197815168648958,0,NC
1988,37,105,North Carolina,Lee County,-4.95000457763672,-1.6557801514864,0.520204544067383,0.551999986171722,-1,-35.5449752807617,0,0,0.0470914132893085,0,NC
1992,37,105,North Carolina,Lee County,-9.44999694824219,6.05628974735737,1.49918937683105,0.400000005960464,-2,3.55181121826172,0,0,0.0587697178125381,0,NC
1996,37,105,North Carolina,Lee County,-0.569999694824219,1.07583208009601,0.0254611968994141,0.300000011920929,-1,9.53853988647461,0,0,0.090792328119278,0,NC
2000,37,105,North Carolina,Lee County,-4.29999923706055,-1.10953077673912,-0.605079650878906,0,-1,0.815170288085938,0,0,0.0582946203649044,1,NC
2004,37,105,North Carolina,Lee County,2.63000106811523,6.42803162336349,0.95025634765625,0,0,3.97248077392578,0,0,0.100801065564156,1,NC
2008,37,105,North Carolina,Lee County,-6.54745101928711,7.55869969725609,-1.0930233001709,-0.446000009775162,-4,-1.62981033325195,0,1,0.0867008492350578,0,NC
1988,37,107,North Carolina,Lenoir County,-2.64999771118164,-1.15106394514441,0.832717895507812,0.551999986171722,-1,4.34685134887695,0,0,-0.0297466646879911,0,NC
1992,37,107,North Carolina,Lenoir County,-7.85000228881836,9.06743183732033,0.866849899291992,0.400000005960464,-2,-3.28164672851562,0,0,0.00975660607218742,0,NC
1996,37,107,North Carolina,Lenoir County,-1.81999969482422,-0.0709929852746427,0.861045837402344,0.300000011920929,-1,5.48097610473633,0,0,0.0278866644948721,0,NC
2000,37,107,North Carolina,Lenoir County,-2.51000213623047,10.526679456234,0.582675933837891,0,-1,3.89752578735352,0,0,-0.00483390782028437,1,NC
2004,37,107,North Carolina,Lenoir County,1.18000030517578,10.4297481477261,0.567737579345703,0,0,0.684532165527344,0,0,-0.031699076294899,1,NC
2008,37,107,North Carolina,Lenoir County,-5.66549301147461,68.3538973331451,-0.145694732666016,-0.446000009775162,-4,29.7173233032227,0,0,-0.0162642542272806,0,NC
1988,37,109,North Carolina,Lincoln County,-3.40000152587891,-8.50748792290688,0.580055236816406,0.551999986171722,-1,14.6279525756836,0,0,0.089551568031311,0,NC
1992,37,109,North Carolina,Lincoln County,-6.90999984741211,69.1336274147034,0.571151733398438,0.400000005960464,-2,5.30348205566406,0,0,0.102697804570198,0,NC
1996,37,109,North Carolina,Lincoln County,-2.22000122070312,5.42525053024292,0.279977798461914,0.300000011920929,-1,0.624198913574219,0,0,0.101020485162735,0,NC
2000,37,109,North Carolina,Lincoln County,-5.77000045776367,29.4759899377823,0.605484008789062,0,-1,30.1528549194336,0,0,0.0882377922534943,1,NC
2004,37,109,North Carolina,Lincoln County,2.54000091552734,4.30681668221951,1.49386787414551,0,0,3.10754013061523,0,0,0.0535978898406029,1,NC
2008,37,109,North Carolina,Lincoln County,-1.14183044433594,-47.871533036232,-0.783943176269531,-0.446000009775162,-4,-4.24914169311523,0,0,0.106583952903748,0,NC
1988,37,111,North Carolina,McDowell County,-5.75,8.35561081767082,0.501249313354492,0.551999986171722,-1,0.338611602783203,0,0,-0.00963815115392208,0,NC
1992,37,111,North Carolina,McDowell County,-6.02999877929688,11.4620715379715,0.949390411376953,0.400000005960464,-2,3.98736190795898,0,0,0.025876859202981,0,NC
1996,37,111,North Carolina,McDowell County,-5.02999877929688,-52.9696583747864,-0.489957809448242,0.300000011920929,-1,0.829109191894531,0,0,0.0798124670982361,0,NC
2000,37,111,North Carolina,McDowell County,-7.28000259399414,8.65317657589912,0.0446605682373047,0,-1,0.614517211914062,0,0,0.0727198868989944,1,NC
2004,37,111,North Carolina,McDowell County,0.779998779296875,10.267549008131,0.733037948608398,0,0,-1.54778671264648,1,0,0.0160717666149139,1,NC
2008,37,111,North Carolina,McDowell County,-2.91919326782227,14.8119673132896,-0.476953506469727,-0.446000009775162,-4,-9.564697265625,0,1,0.0229459311813116,0,NC
1988,37,113,North Carolina,Macon County,-3.61000061035156,-1.7405454069376,0.645477294921875,0.551999986171722,-1,0.338611602783203,0,0,0.0143814636394382,0,NC
1992,37,113,North Carolina,Macon County,-10.5800018310547,53.6899626255035,0.316726684570312,0.400000005960464,-2,3.98736190795898,0,0,0.0694875940680504,0,NC
1996,37,113,North Carolina,Macon County,-4.66000366210938,3.86247597634792,0.108634948730469,0.300000011920929,-1,0.829109191894531,0,0,0.113211408257484,0,NC
2000,37,113,North Carolina,Macon County,-8.63999938964844,19.2656219005585,1.26183128356934,0,-1,0.614517211914062,0,0,0.101293735206127,1,NC
2004,37,113,North Carolina,Macon County,-0.970001220703125,5.80816380679607,0.523710250854492,0,0,-1.54778671264648,0,0,0.0481577888131142,1,NC
2008,37,113,North Carolina,Macon County,-2.40209197998047,19.6538805961609,-1.01814460754395,-0.446000009775162,-4,-9.564697265625,0,0,0.0539688616991043,0,NC
1988,37,115,North Carolina,Madison County,-1.84999847412109,-9.19095128774643,0.471343994140625,0.551999986171722,-1,0.338611602783203,0,0,-0.00552356336265802,0,NC
1992,37,115,North Carolina,Madison County,-9.29000091552734,126.802718639374,0.562294006347656,0.400000005960464,-2,3.98736190795898,0,0,0.0295438431203365,0,NC
1996,37,115,North Carolina,Madison County,-4.31999969482422,25.3628015518188,0.202444076538086,0.300000011920929,-1,0.829109191894531,0,0,0.0677226781845093,0,NC
2000,37,115,North Carolina,Madison County,-8.88999938964844,-17.0462593436241,0.343147277832031,0,-1,0.614517211914062,0,0,0.0588045567274094,1,NC
2004,37,115,North Carolina,Madison County,-2.15999984741211,-12.6773282885551,0.428081512451172,0,0,-1.54778671264648,0,0,0.0096964156255126,1,NC
2008,37,115,North Carolina,Madison County,-4.19497299194336,89.3439412117004,-0.171167373657227,-0.446000009775162,-4,-9.564697265625,0,0,0.0241842232644558,0,NC
1988,37,117,North Carolina,Martin County,-5.76000213623047,13.3249178528786,0.460054397583008,0.551999986171722,-1,4.34685134887695,0,0,-0.0210042167454958,0,NC
1992,37,117,North Carolina,Martin County,-4.57999801635742,15.0386571884155,0.812705993652344,0.400000005960464,-2,-3.28164672851562,0,0,-0.016286900267005,0,NC
1996,37,117,North Carolina,Martin County,-2.29000091552734,-18.4398740530014,0.572229385375977,0.300000011920929,-1,5.48097610473633,0,0,0.0343070924282074,0,NC
2000,37,117,North Carolina,Martin County,-2.89999771118164,10.0529454648495,0.428703308105469,0,-1,3.89752578735352,0,0,-0.0190087724477053,1,NC
2004,37,117,North Carolina,Martin County,3.83000183105469,-0.241242023184896,0.196788787841797,0,0,0.684532165527344,0,0,-0.0419314354658127,1,NC
2008,37,117,North Carolina,Martin County,-3.42414093017578,77.6761293411255,-0.165857315063477,-0.446000009775162,-4,29.7173233032227,0,0,-0.0384032763540745,0,NC
1988,37,119,North Carolina,Mecklenburg County,-3.18000030517578,-11.6653256118298,1.52477645874023,0.551999986171722,-1,14.6279525756836,0,0,0.109309978783131,0,NC
1992,37,119,North Carolina,Mecklenburg County,-9.02000045776367,16.9054567813873,1.25202178955078,0.400000005960464,-2,5.30348205566406,0,0,0.11511368304491,0,NC
1996,37,119,North Carolina,Mecklenburg County,2.03999710083008,-11.1094266176224,1.16349792480469,0.300000011920929,-1,0.97833251953125,0,0,0.138592913746834,0,NC
2000,37,119,North Carolina,Mecklenburg County,-2.78999710083008,12.1056638658047,1.40019989013672,0,-1,0.601402282714844,0,0,0.135192319750786,1,NC
2004,37,119,North Carolina,Mecklenburg County,-3.18999862670898,5.08138425648212,1.15866470336914,0,0,-3.4700927734375,2,0,0.105090573430061,1,NC
2008,37,119,North Carolina,Mecklenburg County,-10.4686164855957,-37.6215696334839,-2.73231887817383,-0.446000009775162,-4,-3.05410766601562,0,5,0.152400732040405,0,NC
1988,37,121,North Carolina,Mitchell County,-1.61000061035156,3.46448011696339,-0.188549041748047,0.551999986171722,-1,0.338611602783203,0,0,0.00901971757411957,0,NC
1992,37,121,North Carolina,Mitchell County,-5.20000457763672,1.57963670790195,0.207954406738281,0.400000005960464,-2,3.98736190795898,0,0,0.0166308637708426,0,NC
1996,37,121,North Carolina,Mitchell County,-0.299999237060547,44.3806052207947,0.169322967529297,0.300000011920929,-1,0.624198913574219,0,0,0.0343534871935844,0,NC
2000,37,121,North Carolina,Mitchell County,-4.31000137329102,1.8391590565443,0.0995521545410156,0,-1,30.1528549194336,0,0,0.0361120253801346,1,NC
2004,37,121,North Carolina,Mitchell County,-3.22999572753906,6.06390982866287,0.701572418212891,0,0,3.10754013061523,0,0,0.0104941809549928,1,NC
2008,37,121,North Carolina,Mitchell County,-2.08115386962891,57.3052048683167,0.10554313659668,-0.446000009775162,-4,-4.24914169311523,0,0,-0.0123992953449488,0,NC
1988,37,123,North Carolina,Montgomery County,-4.15999984741211,5.14913313090801,0.771575927734375,0.551999986171722,-1,6.37680053710938,0,0,-0.00125194271095097,0,NC
1992,37,123,North Carolina,Montgomery County,-8.51000213623047,55.113297700882,0.27418327331543,0.400000005960464,-2,-6.19717788696289,0,0,0.0350551120936871,0,NC
1996,37,123,North Carolina,Montgomery County,-2.22000122070312,3.63880321383476,0.315790176391602,0.300000011920929,-1,3.42684936523438,0,0,0.0557504370808601,0,NC
2000,37,123,North Carolina,Montgomery County,-8.71999740600586,0.141170260030776,-0.137479782104492,0,-1,-4.28759765625,0,0,0.0650290697813034,1,NC
2004,37,123,North Carolina,Montgomery County,1.70000076293945,8.71175080537796,2.20831680297852,0,0,0.963405609130859,0,0,0.00467966590076685,1,NC
2008,37,123,North Carolina,Montgomery County,-1.41286087036133,23.1418415904045,-0.911212921142578,-0.446000009775162,-4,-5.51749420166016,0,0,0.02425049059093,0,NC
1988,37,125,North Carolina,Moore County,-1.96999359130859,6.59123286604881,1.14476013183594,0.551999986171722,-1,6.37680053710938,0,0,0.0775908976793289,0,NC
1992,37,125,North Carolina,Moore County,-9.22000122070312,3.57545800507069,0.326988220214844,0.400000005960464,-2,-6.19717788696289,0,0,0.0791905224323273,0,NC
1996,37,125,North Carolina,Moore County,-3.64999771118164,5.54958581924438,1.05484008789062,0.300000011920929,-1,25.690502166748,0,0,0.11557561904192,0,NC
2000,37,125,North Carolina,Moore County,-3.92000198364258,19.2330598831177,1.05131912231445,0,-1,0,0,0,0.0868214145302773,1,NC
2004,37,125,North Carolina,Moore County,0.680000305175781,13.0085811018944,1.23218536376953,0,0,-26.8500823974609,1,0,0.0570117682218552,1,NC
2008,37,125,North Carolina,Moore County,-3.80683135986328,-8.43871459364891,-1.45572662353516,-0.446000009775162,-4,-3.8304443359375,0,1,0.0823960155248642,0,NC
1988,37,127,North Carolina,Nash County,-2.27999877929688,-3.33048179745674,1.85432624816895,0.551999986171722,-1,-25.435131072998,0,0,0.0414403639733791,0,NC
1992,37,127,North Carolina,Nash County,-7.34000015258789,5.02500981092453,0.381420135498047,0.400000005960464,-2,19.9726791381836,0,0,0.0853591784834862,0,NC
1996,37,127,North Carolina,Nash County,-0.680000305175781,5.36989606916904,1.22599411010742,0.300000011920929,-1,9.53853988647461,0,0,0.0660722404718399,0,NC
2000,37,127,North Carolina,Nash County,-1.36999893188477,14.8631498217583,0.0434074401855469,0,-1,0.815170288085938,0,0,0.0375720150768757,1,NC
2004,37,127,North Carolina,Nash County,-0.990001678466797,-6.15115836262703,0.528556823730469,0,0,3.97248077392578,0,0,0.0254027619957924,1,NC
2008,37,127,North Carolina,Nash County,-7.56687927246094,28.630805015564,-0.638710021972656,-0.446000009775162,-4,-1.62981033325195,0,1,0.0465892031788826,0,NC
1988,37,129,North Carolina,New Hanover County,-4.65000152587891,63.957154750824,1.01083755493164,0.551999986171722,-1,-3.04924011230469,0,0,0.0617680698633194,0,NC
1992,37,129,North Carolina,New Hanover County,-6.19000244140625,11.1466564238071,0.513284683227539,0.400000005960464,-2,7.50857925415039,0,0,0.102498330175877,0,NC
1996,37,129,North Carolina,New Hanover County,-0.450000762939453,-1.43628921359777,0.646829605102539,0.300000011920929,-1,2.00287628173828,0,0,0.154684901237488,0,NC
2000,37,129,North Carolina,New Hanover County,-0.5,6.81540966033936,1.44567489624023,0,-1,-29.3243255615234,0,0,0.0802595168352127,1,NC
2004,37,129,North Carolina,New Hanover County,0.560001373291016,4.01787795126438,0.872039794921875,0,0,-0.940301895141602,1,0,0.0947078466415405,1,NC
2008,37,129,North Carolina,New Hanover County,-5.32189178466797,3.57946380972862,-1.25905990600586,-0.446000009775162,-4,3.95424270629883,0,2,0.0944086313247681,0,NC
1988,37,131,North Carolina,Northampton County,-4.13999938964844,-3.32824178040028,0.559051513671875,0.551999986171722,-1,4.34685134887695,0,0,-0.0325615368783474,0,NC
1992,37,131,North Carolina,Northampton County,-8.22000122070312,-16.8021649122238,0.514833450317383,0.400000005960464,-2,-3.28164672851562,0,0,-0.00948829296976328,0,NC
1996,37,131,North Carolina,Northampton County,-0.330001831054688,77.1458745002747,1.05468368530273,0.300000011920929,-1,5.48097610473633,0,0,0.0362674556672573,0,NC
2000,37,131,North Carolina,Northampton County,-6.05999755859375,0.935502164065838,1.27964019775391,0,-1,3.89752578735352,0,0,0.0142568061128259,1,NC
2004,37,131,North Carolina,Northampton County,3.65999984741211,-5.85099942982197,1.49283027648926,0,0,0.684532165527344,0,0,-0.0447084419429302,1,NC
2008,37,131,North Carolina,Northampton County,-1.5655403137207,108.073854446411,0.161989212036133,-0.446000009775162,-4,29.7173233032227,0,0,-0.0289063975214958,0,NC
1988,37,133,North Carolina,Onslow County,-7.80000305175781,27.3796200752258,-0.284852981567383,0.551999986171722,-1,-35.5449752807617,0,0,0.112223982810974,0,NC
