year,party,candidate,state,city,latitude,longitude,full_address
2012,democrat,Obama,OH,Powell,40.157902,-83.071503,"132 E. Olentangy St., Powell, OH"
2012,democrat,Obama,OH,Hillsboro,39.193901,-83.613602,"721 S. High St., Hillsboro, OH"
2012,democrat,Obama,OH,Cleveland,41.4487,-81.5625,"4071 Lee Rd., Suite 110, Cleveland, OH"
2012,democrat,Obama,OH,Mount Vernon,40.3908,-82.485703,"5 W. Ohio Ave., Mount Vernon, OH"
2012,democrat,Obama,OH,Columbus,39.9557,-83.063599,"2364 W. Broad St., Columbus, OH"
2012,democrat,Obama,OH,Upper Arlington,40.056599,-83.0756,"4939 Dierker Rd., Upper Arlington, OH"
2012,democrat,Obama,OH,Lakewood,41.4841,-81.771202,"11822 Detroit Ave., Lakewood, OH"
2012,democrat,Obama,OH,Lancaster,39.725201,-82.6101,"1021 N. Memorial Dr., Suite @, Lancaster, OH"
2012,democrat,Obama,OH,Eastlake,41.642601,-81.434601,"35560 Vine St., Suite 2, Eastlake, OH"
2012,democrat,Obama,OH,Cincinnati,39.220001,-84.585197,"3032 W. Galbraith Rd., Cincinnati, OH"
2012,democrat,Obama,OH,Coshocton,40.210499,-81.722099,"611 Main St., Coshocton, OH"
2012,democrat,Obama,OH,Warren,41.238899,-80.740501,"143 Niles-Cortland Rd. NE, Warren, OH"
2012,democrat,Obama,OH,Barberton,41.012798,-81.6092,"530 W. Tuscarawas Ave., Barberton, OH"
2012,democrat,Obama,OH,Cleveland,41.502899,-81.660004,"3740 Euclid Avenue, Cleveland, OH"
2012,democrat,Obama,OH,Akron,41.0289,-81.512802,"396 Waterloo Rd., Akron, OH"
2012,democrat,Obama,OH,Hudson,41.240101,-81.439697,"1 E. Main St., Hudson, OH"
2012,democrat,Obama,OH,Minerva,40.729401,-81.103699,"213 N. Market St., Minerva, OH"
2012,democrat,Obama,OH,Cleveland,41.516201,-81.596703,"12416 Euclid Ave., Cleveland, OH"
2012,democrat,Obama,OH,Upper Sandusky,40.825802,-83.281303,"130 S. Sandusky Ave., Upper Sandusky, OH"
2012,democrat,Obama,OH,Pickerington,39.915001,-82.779999,"1256 Hill Rd. N, Pickerington, OH"
2012,democrat,Obama,OH,Struthers,41.057201,-80.615799,"520 Youngstown-Poland Rd., Struthers, OH"
2012,democrat,Obama,OH,Columbus,40.015301,-83.002899,"310 E. Hudson St., Columbus, OH"
2012,democrat,Obama,OH,Gallipolis,38.806499,-82.207298,"35 Court St., Gallipolis, OH"
2012,democrat,Obama,OH,Fremont,41.345798,-83.108803,"225 E. State St., Fremont, OH"
2012,democrat,Obama,OH,Ironton,38.528301,-82.667999,"1520 S. 11th St., Ironton, OH"
2012,democrat,Obama,OH,Marysville,40.236198,-83.354103,"893 Delaware Ave., Marysville, OH"
2012,democrat,Obama,OH,Elyria,41.356201,-82.117996,"1573 W. River Rd., Elyria, OH"
2012,democrat,Obama,OH,Massillon,40.7967,-81.522903,"24 Lincoln Way, Massillon, OH"
2012,democrat,Obama,OH,Cleveland Heights,41.5051,-81.554199,"2176 Lee Rd., Down, Cleveland Heights, OH"
2012,democrat,Obama,OH,Maumee,41.5811,-83.676498,"433 W. Dussel Dr., Maumee, OH"
2012,democrat,Obama,OH,Columbus,39.9366,-82.996498,"1247 S. High St., Columbus, OH"
2012,democrat,Obama,OH,Cleveland,41.551899,-81.497704,"468 Richmond Rd., Suite E, Cleveland, OH"
2012,democrat,Obama,OH,Euclid,41.612,-81.523102,"22802 Lake Shore Blvd., Euclid, OH"
2012,democrat,Obama,OH,Mount Gilead,40.549,-82.842499,"400 W. High St., Suite B,C, Mount Gilead, OH"
2012,democrat,Obama,OH,Xenia,39.684502,-83.929497,"30 S. Detroit St., Xenia, OH"
2012,democrat,Obama,OH,Painesville,41.726101,-81.2407,"216 E. Main St., Painesville, OH"
2012,democrat,Obama,OH,Grove City,39.883598,-83.069397,"3965 Hoover Rd., Grove City, OH"
2012,democrat,Obama,OH,Botkins,40.4678,-84.182198,"108 W. State St., Botkins, OH"
2012,democrat,Obama,OH,Perrysburg,41.558399,-83.627098,"118 E. Third St., Suite A, Perrysburg, OH"
2012,democrat,Obama,OH,Circleville,39.602299,-82.946404,"134 W. Main St., Circleville, OH"
2012,democrat,Obama,OH,Celina,40.548199,-84.570999,"125 S. Main St., Celina, OH"
2012,democrat,Obama,OH,London,39.886002,-83.447601,"22 S. Main St., London, OH"
2012,democrat,Obama,OH,Eaton,39.7435,-84.633797,"219 E. Main St., Eaton, OH"
2012,democrat,Obama,OH,Alliance,40.9016,-81.088799,"1160 E. State St., 4A, Alliance, OH"
2012,democrat,Obama,OH,Oberlin,41.2915,-82.217003,"5 S. Main St., Suite 204, Oberlin, OH"
2012,democrat,Obama,OH,Westlake,41.4207,-81.964104,"31025 Center Ridge Rd., Westlake, OH"
2012,democrat,Obama,OH,Bellefontaine,40.330799,-83.761398,"2527 US 68 South, Bellefontaine, OH"
2012,democrat,Obama,OH,Findlay,41.054401,-83.649597,"1041 N. Main St., Findlay, OH"
2012,democrat,Obama,OH,Warren,41.231701,-80.829201,"369 Tod Ave. SW, Warren, OH"
2012,democrat,Obama,OH,Dayton,39.841801,-84.2612,"8144 N. Main St., Dayton, OH"
2012,democrat,Obama,OH,Wadsworth,41.049,-81.733398,"225 Great Oaks Trail, Wadsworth, OH"
2012,democrat,Obama,OH,Cambridge,40.024799,-81.592201,"647 Wheeling Ave., Cambridge, OH"
2012,democrat,Obama,OH,Toledo,41.652599,-83.617897,"3125 Dorr St., Toledo, OH"
2012,democrat,Obama,OH,Berea,41.3722,-81.866302,"374 W. Bagley Rd., Berea, OH"
2012,democrat,Obama,OH,Carrollton,40.572601,-81.085403,"39 E. Main St., Carrollton, OH"
2012,democrat,Obama,OH,Strongsville,41.309502,-81.835197,"14492 Pearl Rd., Strongsville, OH"
2012,democrat,Obama,OH,Wauseon,41.549301,-84.141998,"201 N. Fulton St., Wauseon, OH"
2012,democrat,Obama,OH,Cleveland,41.485699,-81.696602,"2621 Lorain Ave., East Storefront, Cleveland, OH"
2012,democrat,Obama,OH,Cincinnati,39.095299,-84.269096,"775 Eastgate South Dr., Cincinnati, OH"
2012,democrat,Obama,OH,Gahanna,40.018501,-82.875,"181 Granville St., Gahanna, OH"
2012,democrat,Obama,OH,Wellington,41.168098,-82.216904,"107 Willard Memorial Sq., Wellington, OH"
2012,democrat,Obama,OH,Medina,41.1488,-81.863602,"799 N. Court St., #8, Medina, OH"
2012,democrat,Obama,OK,Oklahoma City,35.493599,-97.531998,"2421 N. Classen Boulevard, Oklahoma City, OK"
2012,democrat,Obama,OR,Portland,45.446899,-122.765,"10120 SW Hall Blvd. , Suite 100, Portland, OR"
2012,democrat,Obama,OR,Portland,45.512901,-122.654,"1125 SE Madison, Suite 112, Portland, OR"
2012,democrat,Obama,OR,Salem,44.938499,-123.039,"250 Liberty St. SE, Salem, OR"
2012,democrat,Obama,OR,Eugene,44.053299,-123.095,"115 W 6th Ave., Eugene, OR"
2012,democrat,Obama,OR,Corvallis,44.564098,-123.262,"132 SW 4th St., Corvallis, OR"
2012,democrat,Obama,OR,Oak Grove,45.406898,-122.625,"16031 SE McLoughlin Blvd, Oak Grove, OR"
2012,democrat,Obama,OR,Medford,42.325199,-122.875,"132 W. Main St. Suite 101, Medford, OR"
2012,democrat,Obama,PA,Erie,42.122501,-80.080101,"1305 State St, Erie, PA"
2012,democrat,Obama,PA,Allentown,40.601601,-75.479797,"1031 W Linden St #101, Allentown, PA"
2012,democrat,Obama,PA,West Chester,39.9641,-75.597298,"533 E Gay St, West Chester, PA"
2012,democrat,Obama,PA,Pittsburgh,40.448101,-79.9897,"1400 Smallman St #1, Pittsburgh, PA"
2012,democrat,Obama,PA,State College,40.7924,-77.8582,"315 S Allen St #117, State College, PA"
2012,democrat,Obama,PA,Philadelphia,40.0639,-75.152496,"7171 Ogontz Ave, Philadelphia, PA"
2012,democrat,Obama,PA,Harrisburg,40.260502,-76.880203,"10 S 3rd St, Harrisburg, PA"
2012,democrat,Obama,PA,Elkins Park,40.0788,-75.127197,"8120 Old York Rd #4, Elkins Park, PA"
2012,democrat,Obama,PA,Johnstown,40.3255,-78.9189,"430 Main St Fl 2, Johnstown, PA"
2012,democrat,Obama,PA,Easton,40.690102,-75.205597,"91 Larry Holmes Dr #120, Easton, PA"
2012,democrat,Obama,PA,Scranton,41.409199,-75.664597,"216 Wyoming Avenue, Scranton, PA"
2012,democrat,Obama,PA,Norristown,40.130798,-75.3349,"1729 Markley St, Norristown, PA"
2012,democrat,Obama,PA,Philadelphia,40.029499,-75.180702,"322 W Chelten Ave, Philadelphia, PA"
2012,democrat,Obama,PA,Reading,40.333302,-75.928101,"108 S 5th St Fl 1, Reading, PA"
2012,democrat,Obama,PA,Philadelphia,39.969002,-75.133598,"206 E Girard Ave #C, Philadelphia, PA"
2012,democrat,Obama,PA,Greensburg,40.303699,-79.544502,"101 N Main St, #G-1, Greensburg, PA"
2012,democrat,Obama,PA,Media,39.9174,-75.394096,"340 W Baltimore Ave, Media, PA"
2012,democrat,Obama,PA,Beaver Falls,40.756100000000004,-80.319397,"1502 7th Ave, Beaver Falls, PA"
2012,democrat,Obama,PA,Philadelphia,39.9566,-75.225403,"209 S 52nd St, Philadelphia, PA"
2012,democrat,Obama,PA,York,39.9617,-76.730301,"120 W Market St, York, PA"
2012,democrat,Obama,PA,Pittsburgh,40.428799,-79.987198,"1105 E Carson St, Pittsburgh, PA"
2012,democrat,Obama,PA,Sharon,41.232899,-80.507797,"79 E State St, Sharon, PA"
2012,democrat,Obama,PA,Bethlehem,40.612099,-75.377998,"13 E 3rd St, Bethlehem, PA"
2012,democrat,Obama,PA,Wilkes-Barre,41.247398,-75.879898,"70 S Main St, Wilkes-Barre, PA"
2012,democrat,Obama,PA,Coatesville,39.983501,-75.821198,"238 E Lincoln Hwy, Coatesville, PA"
2012,democrat,Obama,PA,Monroeville,40.436298,-79.780296,"2675 Monroeville Blvd, Monroeville, PA"
2012,democrat,Obama,PA,Chester,39.8475,-75.359497,"403 Avenue of the States Fl 1, Chester, PA"
2012,democrat,Obama,PA,Philadelphia,40.055401,-75.186996,"6841 Germantown Ave, Philadelphia, PA"
2012,democrat,Obama,PA,Bristol,40.0965,-74.859497,"412 Mill St, Bristol, PA"
2012,democrat,Obama,PA,Lancaster,40.036999,-76.310097,"250 W King St, Lancaster, PA"
2012,democrat,Obama,PA,Pittsburgh,40.4627,-79.9244,"200 N Highland Ave Fl 1A, Pittsburgh, PA"
2012,democrat,Obama,PA,Philadelphia,39.966599,-75.232803,"5601 Vine St, Philadelphia, PA"
2012,democrat,Obama,PA,Philadelphia,39.9272,-75.166603,"1825 E Passyunk Ave, Philadelphia, PA"
2012,democrat,Obama,PA,Doylestown,40.308998,-75.129898,"33 S Main St, Doylestown, PA"
2012,democrat,Obama,PA,Philadelphia,40.038101,-75.130096,"5706 N 5th St, Philadelphia, PA"
2012,democrat,Obama,PA,Williamsport,41.375702,-76.802902,"337 Pine St, Williamsport, PA"
2012,democrat,Obama,PA,Camp Hill,40.226601,-76.925903,"3300 Hartzdale Dr #110, Camp Hill, PA"
2012,democrat,Obama,PA,Stroudsburg,40.9842,-75.199203,"912 Main St #102, Stroudsburg, PA"
2012,democrat,Obama,PA,Philadelphia,40.075298,-75.032402,"9173 Roosevelt Blvd, Philadelphia, PA"
2012,democrat,Obama,PA,Pottstown,40.245399,-75.648903,"238 E High St #203, Pottstown, PA"
2012,democrat,Obama,PA,Pittsburgh,40.441502,-79.958199,"115 Atwood St, Pittsburgh, PA"
2012,democrat,Obama,PA,Oil City,41.4193,-79.705803,"4317 Pennsylvania 257, Oil City, PA"
2012,democrat,Obama,PA,Washington,40.168999,-80.247101,"54 W Wheeling St, Washington, PA"
2012,democrat,Obama,PA,Lansdowne,41.0965,-80.616096,"26 N Lansdowne Ave, Lansdowne, PA"
2012,democrat,Obama,PA,Philadelphia,40.016102,-75.083702,"4663 Paul Street, Philadelphia, PA"
2012,democrat,Obama,PA,Mount Lebanon,40.404301,-80.019203,"2895 West Liberty Ave, Mount Lebanon, PA"
2012,democrat,Obama,PA,Philadelphia,39.9445,-75.171501,"1737 South Street, Philadelphia, PA"
2012,democrat,Obama,PA,Hazleton,40.9552,-75.978203,"236 West Broad St, Hazleton, PA"
2012,democrat,Obama,PA,Pottsville,40.685799,-76.195702,"111 W. Market St, Pottsville, PA"
2012,democrat,Obama,PA,Chambersburg,39.930199,-77.639999,"1061 Lincoln Way East, Chambersburg, PA"
2012,democrat,Obama,PA,Lewisburg,40.9636,-76.884399,"29 South 3rd Street, Lewisburg, PA"
2012,democrat,Obama,PA,Pittsburgh,40.437199,-79.923103,"1722 Murray Ave, Pittsburgh, PA"
2012,democrat,Obama,PA,Hanover,39.798901,-76.985001,"118 Frederick St, Hanover, PA"
2012,democrat,Obama,PA,Kennett Square,39.839699,-75.710098,"612 S Union Street, Kennett Square, PA"
2012,democrat,Obama,RI,Providence,41.821602,-71.422302,"151 Broadway, Suite 310, Providence, RI"
2012,democrat,Obama,SC,Columbia,34.0005,-81.041603,"717 Lady St., Suite A, Columbia, SC"
2012,democrat,Obama,SC,Charleston,32.8036,-80.0187,"1836 Ashley River Rd. , Suite L, Charleston, SC"
2012,democrat,Obama,SC,Rock Hill,34.945999,-81.0354,"1176 Ebenezer Road, Rock Hill, SC"
2012,democrat,Obama,SD,Sioux Falls,43.5294,-96.6717,"4531 E 26th St, Sioux Falls, SD"
2012,democrat,Obama,TN,Chattanooga,35.036999,-85.310699,"306 West Main Street, Suite 108, Chattanooga, TN"
2012,democrat,Obama,TX,Dallas,32.784901,-96.764397,"4209 Parry Ave, Dallas, TX"
2012,democrat,Obama,TX,Houston,29.73,-95.376503,"4400 Almeda Ave., Houston, TX"
2012,democrat,Obama,TX,El Paso,31.778,-106.469,"2226 Montana Ave, El Paso, TX"
2012,democrat,Obama,TX,Austin,30.284901,-97.716904,"2406 Manor Rd, Austin, TX"
2012,democrat,Obama,UT,Salt Lake City,40.764,-111.896,"175 West 200 South Suite 1003, Salt Lake City, UT"
2012,democrat,Obama,VA,Fairfax,38.851398,-77.334503,"11215 Lee Highway, Fairfax, VA"
2012,democrat,Obama,VA,Richmond,37.5452,-77.447899,"408 E. Main Street, Richmond, VA"
2012,democrat,Obama,VA,Petersburg,37.218601,-77.399902,"612 S. Sycamore Street, Petersburg, VA"
2012,democrat,Obama,VA,Newport News,37.0793,-76.478996,"11717 Jefferson Avenue, Newport News, VA"
2012,democrat,Obama,VA,Fredericksburg,38.301399,-77.514297,"1281 Central Park Blvd, Fredericksburg, VA"
2012,democrat,Obama,VA,Danville,36.6241,-79.403603,"1107 Piney Forest Road, Danville, VA"
2012,democrat,Obama,VA,Charlottesville,38.029999,-78.478996,"407 E Main St., Charlottesville, VA"
2012,democrat,Obama,VA,Leesburg,39.106602,-77.5541,"56 Sycolin, Leesburg, VA"
2012,democrat,Obama,VA,Woodbridge,38.678001,-77.280701,"2243-C Old Bridge Road, Woodbridge, VA"
2012,democrat,Obama,VA,Virginia Beach,36.827499,-76.133102,"485 S. Independence Blvd. , Suite 107 and Suite 108, Virginia Beach, VA"
2012,democrat,Obama,VA,Suffolk,36.7285,-76.583,"114 North Main Street, Suite 102, Suffolk, VA"
2012,democrat,Obama,VA,Falls Church,38.865898,-77.197601,"7285 Arlington Blvd., Falls Church, VA"
2012,democrat,Obama,VA,Arlington,38.863499,-77.084297,"2408 Columbia Pike, Arlington, VA"
2012,democrat,Obama,VA,Richmond,37.628399,-77.544701,"2720 Enterprise Pkwy, Suites 103 and 105, Richmond, VA"
2012,democrat,Obama,VA,Alexandria,38.803398,-77.055603,"1400 Duke St, Alexandria, VA"
2012,democrat,Obama,VA,Norfolk,36.866699,-76.2855,"100 West 20th Street, Norfolk, VA"
2012,democrat,Obama,VA,Blacksburg,37.2356,-80.420502,"712 N. Main St., Suite 102, Blacksburg, VA"
2012,democrat,Obama,VA,Martinsville,36.691502,-79.872498,"33 East Main St.  Suites A&B, Martinsville, VA"
2012,democrat,Obama,VA,Harrisonburg,38.449402,-78.868599,"2 North Main Street, Harrisonburg, VA"
2012,democrat,Obama,VA,Portsmouth,36.834599,-76.313499,"1215 High Street, Portsmouth, VA"
2012,democrat,Obama,VA,Charlottesville,38.0723,-78.488503,"335 Greenbrier Dr, Charlottesville, VA"
2012,democrat,Obama,VA,Williamsburg,37.273399,-76.687897,"201 Penniman Road, Williamsburg, VA"
2012,democrat,Obama,VA,Culpeper,38.473202,-77.996696,"102 North Main Street, Suites 300/301, Culpeper, VA"
2012,democrat,Obama,VA,Hampton,37.0247,-76.332001,"1026 Settlers Landing E, Hampton, VA"
2012,democrat,Obama,VA,South Boston,36.7327,-78.918297,"3166 Halifax Rd., South Boston, VA"
2012,democrat,Obama,VA,Emporia,36.685299,-77.543198,"425 H South Main Street, Emporia, VA"
2012,democrat,Obama,VA,Fluvanna,37.904499,-78.341599,"265 Turkeysag Trail, #110, Fluvanna, VA"
2012,democrat,Obama,VA,Reston,38.962898,-77.354897,"1760 Reston Parkway, Suite 200, Reston, VA"
2012,democrat,Obama,VA,Chesapeake,36.752998,-76.246902,"927 North Battlefield Blvd., Chesapeake, VA"
2012,democrat,Obama,VA,Lynchburg,37.3988,-79.209297,"2225 Lakeside Drive, Unit C-1, Lynchburg, VA"
2012,democrat,Obama,VA,Sterling,39.0256,-77.393997,"46396 Benedict Drive  Suite 200, Sterling, VA"
2012,democrat,Obama,VA,Manassas,38.7509,-77.475304,"9411 Main Street, Suites 101 & 102, Manassas, VA"
2012,democrat,Obama,VA,Burke,38.775101,-77.2659,"9253 Old Keene Mill Rd, Burke, VA"
2012,democrat,Obama,VA,Winchester,39.184502,-78.167503,"106 West Boscawen, Winchester, VA"
2012,democrat,Obama,VA,Alexandria,38.723999,-77.1082,"8796 (G&H) Sacramento Drive, Alexandria, VA"
2012,democrat,Obama,VA,Roanoke,37.2729,-79.942802,"109 Norfolk Ave, Roanoke, VA"
2012,democrat,Obama,VA,Centreville,38.837898,-77.440002,"14260-P Centreville Square, Centreville, VA"
2012,democrat,Obama,VA,Waverly,37.035801,-77.095802,"336 West Main Street, Waverly, VA"
2012,democrat,Obama,VA,Staunton,38.1497,-79.073196,"15 E Beverely Street, Staunton, VA"
2012,democrat,Obama,VA,Charlottesville,38.034,-78.498802,"1325 W Main St A, Charlottesville, VA"
2012,democrat,Obama,VA,Newport News,36.989201,-76.407204,"2712 Chestnut Ave., Newport News, VA"
2012,democrat,Obama,VA,Tappahannock,37.914101,-76.8601,"1388 D Tappahannock Blvd, Tappahannock, VA"
2012,democrat,Obama,VA,Stafford,38.444599,-77.398903,"20 PGA Drive , Suite 101, Stafford, VA"
2012,democrat,Obama,VA,Radford,37.1362,-80.542999,"513 East Main St, Radford, VA"
2012,democrat,Obama,VA,Madison Heights,37.4636,-79.118698,"4133 South Amherst Highway, Madison Heights, VA"
2012,democrat,Obama,VA,Fredericksburg,38.246899,-77.5131,"10705 Courthouse Rd, Fredericksburg, VA"
2012,democrat,Obama,VA,Richmond,37.502102,-77.473503,"617 East Belt Boulevard, Richmond, VA"
2012,democrat,Obama,VA,Richmond,37.543499,-77.370201,"4719 Nine Mile Road, Richmond, VA"
2012,democrat,Obama,VA,Arlington,38.880402,-77.1138,"4401 Wilson Blvd, Suite 10, Arlington, VA"
2012,democrat,Obama,VA,Chester,37.310101,-77.4086,"15714 Jefferson Davis Highway, Chester, VA"
2012,democrat,Obama,VA,Ashland,37.7551,-77.468102,"147 Junction Dr., Ashland, VA"
2012,democrat,Obama,VA,South Hill,36.727299,-78.128601,"125 North Mecklenburg Ave., South Hill, VA"
2012,democrat,Obama,VA,Bristol,36.602798,-82.192101,"601 Commonweatlh Ave, Suite 2, Bristol, VA"
2012,democrat,Obama,VA,Madison Heights,37.4636,-79.118698,"4133 South Amherst Highway, Madison Heights, VA"
2012,democrat,Obama,VA,Midlothian,37.500301,-77.608902,"713 North Courthouse Road, Midlothian, VA"
2012,democrat,Obama,VA,South Hill,36.727299,-78.128601,"125 North Mecklenburg Ave., South Hill, VA"
2012,democrat,Obama,VA,McLean,38.939701,-77.174797,"1312C Chain Bridge Road, McLean, VA"
2012,democrat,Obama,VA,Farmville,37.303101,-78.391899,"236 North Main Street, Farmville, VA"
2012,democrat,Obama,VA,Charles City,37.3867,-77.104301,"7501-B Adkins Road, Charles City, VA"
2012,democrat,Obama,VA,Dumfries,38.562302,-77.327904,"17997 Dumfries Shopping Plaza, Dumfries, VA"
2012,democrat,Obama,VA,Vienna,38.911201,-77.227501,"1952 Gallows Road, Suite 210, Vienna, VA"
2012,democrat,Obama,VT,Burlington,44.476898,-73.216904,"77 College St, (Second Floor), Burlington, VT"
2012,democrat,Obama,WA,Seattle,47.594101,-122.31,"901 Rainier Ave. S., Seattle, WA"
2012,democrat,Obama,WA,Everett,47.987999,-122.202,"2212 Broadway, Everett, WA"
2012,democrat,Obama,WA,Tacoma,47.255199,-122.497,"4412 6th Ave, Tacoma, WA"
2012,democrat,Obama,WA,Spokane,47.659,-117.415,"239 W Main, Ste A, Spokane, WA"
2012,democrat,Obama,WA,Yakima,46.601601,-120.506,"16 South First St, Yakima, WA"
2012,democrat,Obama,WA,Silverdale,47.6548,-122.687,"2819 NW Kitsap Pl, Suite 160, Silverdale, WA"
2012,democrat,Obama,WA,Olympia,47.044601,-122.907,"423 4th Ave, Olympia, WA"
2012,democrat,Obama,WA,Vancouver,45.644299,-122.599,"3021 NE 72nd Ave, Suite 35, Vancouver, WA"
2012,democrat,Obama,WA,Bellevue,47.621899,-122.163,"13333 Bel-Red Rd, Suite 101, Bellevue, WA"
2012,democrat,Obama,WA,Bellingham,48.747398,-122.479,"1155 N State St, Unit 510, Bellingham, WA"
2012,democrat,Obama,WI,Madison,43.074902,-89.378403,"302 East Wilson Street, Madison, WI"
2012,democrat,Obama,WI,Milwaukee,43.059101,-87.9142,"2201 North Martin Luther King Drive, Milwaukee, WI"
2012,democrat,Obama,WI,Milwaukee,43.038601,-87.907997,"231 East Wisconsin Avenue, Milwaukee, WI"
2012,democrat,Obama,WI,Milwaukee,43.177898,-88.016502,"8550 West Brown Deer Road, Milwaukee, WI"
2012,democrat,Obama,WI,Racine,42.726601,-87.787598,"606 6th Street, Racine, WI"
2012,democrat,Obama,WI,La Crosse,43.811401,-91.250603,"116 5th Avenue South, La Crosse, WI"
2012,democrat,Obama,WI,Milwaukee,43.0616,-87.883301,"2403 North Maryland Ave, Suite A, Milwaukee, WI"
2012,democrat,Obama,WI,Kenosha,42.571602,-87.846199,"3020 Roosevelt Road, Kenosha, WI"
2012,democrat,Obama,WI,Eau Claire,44.810001,-91.498299,"405 South Barstow Road, Eau Claire, WI"
2012,democrat,Obama,WI,Appleton,44.2621,-88.412399,"506  West College Avenue, Appleton, WI"
2012,democrat,Obama,WI,Madison,43.0966,-89.358803,"222 State Street, Third Floor, Madison, WI"
2012,democrat,Obama,WI,Madison,43.043701,-89.360802,"2801 West Beltline Highway, Madison, WI"
2012,democrat,Obama,WI,Madison,43.080799,-89.523102,"1001 Fourier Drive #201, Madison, WI"
2012,democrat,Obama,WI,Cedarburg,43.298401,-87.988197,"W62 N281 Washington Avenue, Cedarburg, WI"
2012,democrat,Obama,WI,Green Bay,44.516499,-88.023102,"118 South Chestnut Avenue, Green Bay, WI"
2012,democrat,Obama,WI,Milwaukee,42.982399,-87.979698,"5160 West Forest Home Avenue, Milwaukee, WI"
2012,democrat,Obama,WI,Milwaukee,43.025002,-87.916702,"610 South 5th Street, Milwaukee, WI"
2012,democrat,Obama,WI,Milwaukee,44.088799,-87.664001,"1207 Washington Street, Milwaukee, WI"
2012,democrat,Obama,WI,Beloit,42.4991,-89.035698,"314 State Street, Beloit, WI"
2012,democrat,Obama,WI,Fond Du Lac,43.779598,-88.445602,"21 North Portland Street, Fond Du Lac, WI"
2012,democrat,Obama,WI,Oshkosh,44.029099,-88.498497,"480 North Main Street, Oshkosh, WI"
2012,democrat,Obama,WI,Platteville,42.745701,-90.487999,"150 McGregor Plaza, Platteville, WI"
2012,democrat,Obama,WI,Hudson,44.979198,-92.753998,"901 4th Street #125, Hudson, WI"
2012,democrat,Obama,WI,Sheboygan,43.756699,-87.713699,"816 Erie Avenue, Sheboygan, WI"
2012,democrat,Obama,WI,Janesville,42.6819,-89.0252,"111 West Milwaukee Street, Janesville, WI"
2012,democrat,Obama,WI,Ashland,46.59,-90.886497,"316 West Main Street, Ashland, WI"
2012,democrat,Obama,WI,Wausau,44.960701,-89.628502,"217 Scott Street, Wausau, WI"
2012,democrat,Obama,WI,Stevens Point,44.514999,-89.575104,"2220 South Division Street, Stevens Point, WI"
2012,democrat,Obama,WI,Portage,43.538898,-89.460602,"216 W Wisconsin, Portage, WI"
2012,democrat,Obama,WI,Viroqua,43.556198,-90.889397,"210 S Main Street, Viroqua, WI"
2012,democrat,Obama,WI,Richland Center,43.3428,-90.386497,"900 N Main Street, Richland Center, WI"
2012,democrat,Obama,WI,Dodgeville,42.956501,-90.130798,"414 S Iowa Street, Dodgeville, WI"
2012,democrat,Obama,WI,Milwaukee,43.108898,-88.002098,"7984 W Appleton Ave, Milwaukee, WI"
2012,democrat,Obama,WI,River Falls,44.847198,-92.630096,"1025 South Main St, # 450, River Falls, WI"
2012,democrat,Obama,WI,Menomonie,44.881901,-91.904099,"334 21st Avenue W., Menomonie, WI"
2012,democrat,Obama,WI,Chippewa Falls,44.935799,-91.391602,"103 North Bridge St, # 310, Chippewa Falls, WI"
2012,democrat,Obama,WI,Sturgeon Bay,44.833801,-87.375397,"62 South 3rd Ave, Sturgeon Bay, WI"
2012,democrat,Obama,WI,Elkhorn,42.6716,-88.542297,"10 S Washington Street, Elkhorn, WI"
2012,democrat,Obama,WI,Kenosha,42.5854,-87.818703,"5535 6th Ave, Kenosha, WI"
2012,democrat,Obama,WI,Rice Lake,45.502998,-91.733299,"113 N Main Street, Rice Lake, WI"
2012,democrat,Obama,WI,Rhinelander,45.637798,-89.412003,"29 W Davenport Street, Rhinelander, WI"
2012,democrat,Obama,WI,Shawano,44.7822,-88.736298,"713 E Green Bay, Shawano, WI"
2012,democrat,Obama,WI,Marshfield,44.665401,-90.174698,"225 S. Central Avenue, Marshfield, WI"
2012,democrat,Obama,WI,Beaver Dam,43.455101,-88.819702,"116 Monroe Street, Beaver Dam, WI"
2012,democrat,Obama,WI,Columbus,43.337002,-89.0121,"315 E James Street, Columbus, WI"
2012,democrat,Obama,WI,Superior,46.720699,-92.104897,"1810 Belknap Street, Superior, WI"
2012,democrat,Obama,WI,Milwaukee,43.0606,-87.969398,"4417 West North Ave, Milwaukee, WI"
2012,democrat,Obama,WI,Sun Prairie,43.178299,-89.241096,"1632 West Main Street, Sun Prairie, WI"
2012,democrat,Obama,WI,Stoughton,42.917,-89.222099,"220 West Main Street, Stoughton, WI"
2012,democrat,Obama,WI,Cudahy,42.940899,-87.859398,"5656 S Packard Ave, Unit 10, Cudahy, WI"
2012,democrat,Obama,WI,Ripon,43.844501,-88.838501,"227 Watson St, Ripon, WI"
2012,democrat,Obama,WI,Waukesha,43.015099,-88.197403,"741 Grand Street, Suites 100 and 102, Waukesha, WI"
2012,democrat,Obama,WI,Brookfield,43.076099,-88.067398,"3165 North 124th Street, Brookfield, WI"
2012,democrat,Obama,WI,Green,42.6007,-89.640198,"1113 16th Ave., Green, WI"
2012,democrat,Obama,WI,Monroe,45.090698,-87.6492,"1515 Marinette Avenue, Monroe, WI"
2012,democrat,Obama,WI,Jefferson,43.003399,-88.811501,"320 Wisconsin Drive, Jefferson, WI"
2012,democrat,Obama,WI,Amery,45.311901,-92.362099,"110 Keller Ave N, Amery, WI"
